Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.303067	10.735219	-0.749062	-106.435742
0.304067	10.709940	-0.757788	-106.371969
0.305067	10.697301	-0.766514	-106.309241
0.306067	10.684661	-0.775241	-106.253832
0.307067	10.672022	-0.775241	-106.191627
0.308067	10.672022	-0.775241	-106.134127
0.309067	10.659382	-0.766514	-106.080809
0.310067	10.659382	-0.740336	-106.040559
0.311067	10.659382	-0.722883	-106.005013
0.312067	10.659382	-0.705431	-105.978354
0.313067	10.659382	-0.687978	-105.954308
0.314067	10.659382	-0.679252	-105.933399
0.315067	10.659382	-0.670526	-105.920854
0.316067	10.659382	-0.661799	-105.905172
0.317067	10.659382	-0.653073	-105.895763
0.318067	10.646743	-0.644347	-105.898376
0.319067	10.634103	-0.635621	-105.914581
0.320067	10.621464	-0.626894	-105.942286
0.321067	10.608824	-0.609442	-105.975217
0.322067	10.570906	-0.591989	-106.009195
0.323067	10.532988	-0.574537	-106.040036
0.324067	10.495069	-0.557084	-106.075581
0.325067	10.457151	-0.539632	-106.114786
0.326067	10.444511	-0.539632	-106.160264
0.327067	10.431872	-0.548358	-106.203650
0.328067	10.419232	-0.557084	-106.253309
0.329067	10.406593	-0.565811	-106.298787
0.330067	10.393953	-0.574537	-106.345310
0.331067	10.381314	-0.557084	-106.396014
0.332067	10.381314	-0.539632	-106.444105
0.333067	10.381314	-0.522179	-106.489060
0.334067	10.381314	-0.504727	-106.542378
0.335067	10.406593	-0.487274	-106.591515
0.336067	10.431872	-0.469822	-106.636992
0.337067	10.457151	-0.452369	-106.676720
0.338067	10.482430	-0.452369	-106.720106
0.339067	10.520348	-0.443643	-106.769243
0.340067	10.558267	-0.434917	-106.818379
0.341067	10.596185	-0.426190	-106.874834
0.342067	10.621464	-0.417464	-106.927630
0.343067	10.634103	-0.400012	-106.976243
0.344067	10.646743	-0.382559	-107.017539
0.345067	10.659382	-0.365107	-107.050994
0.346067	10.672022	-0.347654	-107.084971
0.347067	10.684661	-0.330202	-107.126267
0.348067	10.697301	-0.330202	-107.160244
0.349067	10.684661	-0.330202	-107.190562
0.350067	10.672022	-0.330202	-107.218790
0.351067	10.659382	-0.330202	-107.227153
0.352067	10.634103	-0.330202	-107.229244
0.353067	10.608824	-0.330202	-107.224017
0.354067	10.570906	-0.330202	-107.220880
0.355067	10.532988	-0.330202	-107.202585
0.356067	10.495069	-0.338928	-107.175403
0.357067	10.457151	-0.338928	-107.145607
0.358067	10.419232	-0.338928	-107.100653
0.359067	10.406593	-0.330202	-107.051516
0.360067	10.393953	-0.321475	-106.998721
0.361067	10.381314	-0.312749	-106.951675
0.362067	10.368674	-0.295297	-106.907766
0.363067	10.356035	-0.277844	-106.862811
0.364067	10.343395	-0.242939	-106.801652
0.365067	10.318116	-0.216760	-106.741015
0.366067	10.305477	-0.190581	-106.687174
0.367067	10.292837	-0.164403	-106.639083
0.368067	10.280198	-0.138224	-106.605629
0.369067	10.267558	-0.112045	-106.574788
0.370067	10.254919	-0.085866	-106.548651
0.371067	10.267558	-0.050961	-106.515719
0.372067	10.280198	0.010122	-106.487492
0.373067	10.292837	0.062480	-106.459264
0.374067	10.318116	0.097385	-106.435742
0.375067	10.343395	0.132290	-106.419014
0.376067	10.368674	0.149743	-106.404901
0.377067	10.393953	0.167195	-106.391832
0.378067	10.419232	0.184648	-106.376151
0.379067	10.444511	0.184648	-106.355241
0.380067	10.469790	0.184648	-106.329105
0.381067	10.495069	0.141016	-106.310287
0.382067	10.545627	0.106111	-106.291991
0.383067	10.596185	0.071206	-106.267423
0.384067	10.646743	0.036301	-106.238673
0.385067	10.697301	0.001396	-106.199991
0.386067	10.747859	-0.024783	-106.163400
0.387067	10.798417	-0.050961	-106.130468
0.388067	10.836335	-0.094593	-106.106945
0.389067	10.886893	-0.164403	-106.087081
0.390067	10.937451	-0.234213	-106.069831
0.391067	10.962730	-0.295297	-106.044740
0.392067	10.988009	-0.356380	-106.015468
0.393067	10.988009	-0.408738	-105.991945
0.394067	10.988009	-0.461095	-105.970513
0.395067	10.988009	-0.513453	-105.953263
0.396067	11.000649	-0.557084	-105.940195
0.397067	11.025927	-0.609442	-105.934445
0.398067	11.051206	-0.626894	-105.929740
0.399067	11.063846	-0.644347	-105.927126
0.400067	11.076485	-0.653073	-105.923467
0.401067	11.089125	-0.644347	-105.919808
0.402067	11.114404	-0.635621	-105.920854
0.403067	11.139683	-0.644347	-105.920331
0.404067	11.164962	-0.653073	-105.915104
0.405067	11.190241	-0.653073	-105.899422
0.406067	11.190241	-0.644347	-105.878513
0.407067	11.190241	-0.618168	-105.851853
0.408067	11.202880	-0.591989	-105.828331
0.409067	11.215520	-0.557084	-105.813694
0.410067	11.240799	-0.522179	-105.791217
0.411067	11.266078	-0.487274	-105.767694
0.412067	11.291357	-0.443643	-105.739467
0.413067	11.291357	-0.400012	-105.714899
0.414067	11.266078	-0.330202	-105.686148
0.415067	11.240799	-0.277844	-105.659489
0.416067	11.215520	-0.225486	-105.632830
0.417067	11.190241	-0.190581	-105.611921
0.418067	11.164962	-0.181855	-105.591012
0.419067	11.101764	-0.173129	-105.570103
0.420067	11.038567	-0.155676	-105.549716
0.451380	10.975370	-0.129498	-105.532466
0.452380	10.912172	-0.103319	-105.524625
0.453380	10.861614	-0.068414	-105.522534
0.454380	10.811056	-0.033509	-105.530898
0.455380	10.760498	0.001396	-105.541353
0.456380	10.709940	0.027575	-105.543443
0.457380	10.659382	0.062480	-105.547625
0.458380	10.608824	0.088659	-105.550239
0.459380	10.558267	0.097385	-105.554421
0.460380	10.520348	0.114838	-105.548671
0.461380	10.495069	0.106111	-105.546580
0.462380	10.457151	0.114838	-105.540307
0.463380	10.406593	0.132290	-105.529852
0.464380	10.356035	0.158469	-105.521489
0.465380	10.318116	0.184648	-105.516784
0.466380	10.318116	0.210826	-105.509466
0.467380	10.318116	0.237005	-105.498489
0.468380	10.318116	0.245731	-105.484898
0.469380	10.318116	0.263184	-105.466602
0.470380	10.318116	0.271910	-105.449352
0.471380	10.318116	0.263184	-105.433670
0.472380	10.305477	0.254458	-105.421648
0.473380	10.292837	0.237005	-105.416420
0.474380	10.280198	0.202100	-105.416420
0.475380	10.267558	0.184648	-105.420079
0.476380	10.254919	0.175921	-105.423216
0.477380	10.242279	0.149743	-105.439420
0.478380	10.229640	0.132290	-105.457193
0.479380	10.242279	0.114838	-105.480716
0.480380	10.280198	0.079933	-105.511557
0.481380	10.318116	0.045027	-105.541353
0.482380	10.330756	0.018849	-105.574807
0.483380	10.330756	-0.016056	-105.621330
0.484380	10.330756	-0.050961	-105.683012
0.485380	10.330756	-0.077140	-105.750444
0.486380	10.330756	-0.120771	-105.824149
0.487380	10.330756	-0.164403	-105.902035
0.488380	10.330756	-0.199308	-105.974695
0.489380	10.356035	-0.234213	-106.049968
0.490380	10.381314	-0.260392	-106.130991
0.491380	10.406593	-0.277844	-106.213059
0.492380	10.444511	-0.304023	-106.302969
0.493380	10.482430	-0.330202	-106.398628
0.494380	10.520348	-0.347654	-106.489583
