TIME,A Flex/Ext,Knee Int/Ext R,A I/E
1.44149,2.866025,-3.327882,109.42205
1.44249,2.77219,-3.327882,109.332662
1.44349,2.667929,-3.314659,109.243274
1.44449,2.553243,-3.301435,109.243274
1.44549,2.438556,-3.274988,109.287968
1.44649,2.323869,-3.268377,109.243274
1.44749,2.219608,-3.255153,109.198581
1.44849,2.115347,-3.248542,109.064499
1.44949,2.021512,-3.235318,108.975112
1.45049,1.938104,-3.228706,108.930418
1.45149,1.844269,-3.215483,108.930418
1.45249,1.750434,-3.202259,108.975112
1.45349,1.646174,-3.162589,109.019805
1.45449,1.541913,-3.136142,109.064499
1.45549,1.437652,-3.103083,109.109193
1.45649,1.322965,-3.076637,109.064499
1.45749,1.208278,-3.043578,108.930418
1.45849,1.093591,-3.003908,108.796336
1.45949,0.968478,-2.951014,108.751642
1.46049,0.843366,-2.911343,108.706949
1.46149,0.718253,-2.865061,108.572867
1.46249,0.603566,-2.832003,108.438786
1.46349,0.478453,-2.779109,108.394092
1.46449,0.342914,-2.732827,108.349398
1.46549,0.228227,-2.666709,108.349398
1.46649,0.103114,-2.607204,108.260011
1.46749,-0.042851,-2.547698,108.125929
1.46849,-0.188816,-2.501416,107.991848
1.46949,-0.36606,-2.461746,107.723685
1.47049,-0.512025,-2.44191,107.54491
1.47149,-0.668416,-2.408852,107.366135
1.47249,-0.824807,-2.382405,107.187359
1.47349,-0.960346,-2.355958,107.008584
1.47449,-1.095885,-2.336123,106.874503
1.47549,-1.231424,-2.329511,106.740421
1.47649,-1.366963,-2.329511,106.516952
1.47749,-1.502502,-2.316288,106.24879
1.47849,-1.648467,-2.316288,106.025321
1.47949,-1.804859,-2.303064,105.801852
1.48049,-1.96125,-2.289841,105.488995
1.48149,-2.107215,-2.283229,105.176138
1.48249,-2.284458,-2.303064,104.863282
1.48349,-2.451275,-2.322899,104.595119
1.48449,-2.607667,-2.342734,104.37165
1.48549,-2.753632,-2.355958,104.148181
1.48649,-2.857893,-2.369181,104.058793
1.48749,-2.983005,-2.369181,103.924712
1.48849,-3.108118,-2.375793,103.79063
1.48949,-3.222805,-2.389017,103.656549
1.49049,-3.358344,-2.40224,103.567161
1.49149,-3.483457,-2.408852,103.477774
1.49249,-3.598144,-2.408852,103.388386
1.49349,-3.702405,-2.408852,103.298999
1.49449,-3.79624,-2.415464,103.298999
1.49549,-3.858796,-2.408852,103.298999
1.49649,-3.910927,-2.408852,103.298999
1.49749,-3.952631,-2.415464,103.343692
1.49849,-4.004761,-2.408852,103.388386
1.49949,-4.036039,-2.389017,103.43308
1.50049,-4.077744,-2.369181,103.477774
1.50149,-4.098596,-2.349346,103.567161
1.50249,-4.119448,-2.322899,103.611855
1.50349,-4.161152,-2.296452,103.611855
1.50449,-4.192431,-2.276617,103.611855
1.50549,-4.213283,-2.256782,103.611855
1.50649,-4.234135,-2.223723,103.567161
1.50749,-4.254987,-2.190665,103.522468
1.50849,-4.275839,-2.170829,103.477774
1.50949,-4.307118,-2.144383,103.43308
1.51049,-4.348822,-2.117936,103.43308
1.51149,-4.390526,-2.091489,103.343692
1.51249,-4.442657,-2.065042,103.209611
1.51349,-4.505213,-2.038595,103.030836
1.51449,-4.578196,-2.012148,102.807367
1.51549,-4.640752,-1.992313,102.583898
1.51649,-4.703309,-1.965866,102.360429
1.51749,-4.765865,-1.939419,102.092266
1.51849,-4.838848,-1.912972,101.734715
1.51949,-4.91183,-1.886525,101.421859
1.52049,-4.974387,-1.86669,101.064308
1.52149,-5.036943,-1.846855,100.662064
1.52249,-5.109926,-1.827019,100.215126
1.52349,-5.193334,-1.820408,99.812882
1.52449,-5.266317,-1.813796,99.455332
1.52549,-5.339299,-1.800573,99.097781
1.52649,-5.401856,-1.807184,98.695537
1.52749,-5.44356,-1.813796,98.293293
1.52849,-5.485264,-1.813796,97.935742
1.52949,-5.526969,-1.827019,97.667579
1.53049,-5.558247,-1.840243,97.44411
1.53149,-5.589525,-1.853466,97.265335
1.53249,-5.63123,-1.86669,96.997172
1.53349,-5.672934,-1.893137,96.684316
1.53449,-5.704212,-1.919584,96.416153
1.53549,-5.756343,-1.946031,96.237378
1.53649,-5.808473,-1.985701,96.058603
1.53749,-5.860603,-2.012148,95.924521
1.53849,-5.92316,-2.038595,95.835134
1.53949,-5.964864,-2.065042,95.79044
1.54049,-5.996142,-2.078265,95.701052
1.54149,-6.037847,-2.091489,95.522277
1.54249,-6.079551,-2.104712,95.254114
1.54349,-6.121255,-2.0981,94.985951
1.54449,-6.183812,-2.091489,94.673095
1.54549,-6.256794,-2.0981,94.315544
1.54649,-6.340203,-2.0981,93.868606
1.54749,-6.423612,-2.0981,93.376974
1.54849,-6.486168,-2.0981,92.840649
1.54949,-6.538298,-2.0981,92.393711
1.55049,-6.611281,-2.084877,91.946773
1.55149,-6.684264,-2.071654,91.499835
1.55249,-6.725968,-2.05843,90.963509
1.55349,-6.778098,-2.038595,90.427183
1.55449,-6.819803,-2.025371,89.890858
1.598944,-6.861507,-2.012148,89.309838
1.599944,-6.934489,-1.992313,88.684125
1.600944,-7.028324,-1.979089,88.058412
1.601944,-7.122159,-1.965866,87.388005
1.602944,-7.236846,-1.946031,86.806985
1.603944,-7.361959,-1.926195,86.225966
1.604944,-7.487072,-1.90636,85.68964
1.605944,-7.612185,-1.879913,85.198008
1.606944,-7.737298,-1.853466,84.661683
1.607944,-7.883263,-1.820408,84.170051
1.608944,-8.05008,-1.787349,83.678419
1.609944,-8.237749,-1.747679,83.142094
1.610944,-8.404567,-1.71462,82.605768
1.611944,-8.58181,-1.688173,81.980055
1.612944,-8.790332,-1.661726,81.309648
1.613944,-9.009279,-1.635279,80.594547
1.614944,-9.259505,-1.608832,79.834752
1.615944,-9.520157,-1.582385,79.074957
1.616944,-9.770383,-1.569162,78.315163
1.617944,-9.989331,-1.555939,77.600062
1.618944,-10.208278,-1.542715,76.974349
1.619944,-10.4168,-1.549327,76.348635
1.620944,-10.625321,-1.555939,75.767616
1.621944,-10.823417,-1.56255,75.141903
1.622944,-11.021512,-1.569162,74.471496
1.623944,-11.209182,-1.569162,73.890476
1.624944,-11.375999,-1.588997,73.264763
1.625944,-11.542816,-1.602221,72.728437
1.626944,-11.678355,-1.628668,72.281499
1.627944,-11.824321,-1.655115,71.879255
1.628944,-11.970286,-1.67495,71.566399
1.629944,-12.095399,-1.694785,71.34293
1.630944,-12.199659,-1.71462,71.119461
1.631944,-12.283068,-1.734455,70.895992
1.632944,-12.324772,-1.75429,70.717216
1.633944,-12.356051,-1.767514,70.583135
1.634944,-12.408181,-1.780737,70.449054
1.635944,-12.449885,-1.793961,70.314972
1.636944,-12.481164,-1.787349,70.091503
1.637944,-12.49159,-1.793961,69.868034
1.638944,-12.512442,-1.800573,69.644565
1.639944,-12.522868,-1.807184,69.421096
1.640944,-12.554146,-1.827019,69.197627
1.641944,-12.585424,-1.827019,68.974158
1.642944,-12.606276,-1.833631,68.661301
1.643944,-12.637555,-1.840243,68.259057
1.644944,-12.658407,-1.846855,67.812119
1.645944,-12.679259,-1.846855,67.365181
1.646944,-12.700111,-1.840243,66.918243
1.647944,-12.720963,-1.833631,66.471305
1.648944,-12.752242,-1.820408,66.024367
1.649944,-12.814798,-1.807184,65.532735
1.650944,-12.877355,-1.787349,65.041103
1.651944,-12.929485,-1.760902,64.504778
1.652944,-12.981615,-1.734455,63.923758
1.653944,-13.033746,-1.721232,63.432127
1.654944,-13.117154,-1.701397,62.895801
1.655944,-13.190137,-1.681561,62.404169
1.656944,-13.273546,-1.661726,62.001925
1.657944,-13.325676,-1.635279,61.554987
1.658944,-13.377806,-1.628668,61.152743
1.659944,-13.429937,-1.635279,60.750498
1.660944,-13.492493,-1.628668,60.348254
1.661944,-13.565476,-1.622056,59.990704
1.662944,-13.628032,-1.622056,59.588459
1.663944,-13.690589,-1.635279,59.141521
1.664944,-13.753145,-1.648503,58.783971
1.665944,-13.805276,-1.67495,58.471114
1.666944,-13.857406,-1.701397,58.202952
1.667944,-13.909536,-1.741067,57.890095
1.668944,-13.961667,-1.793961,57.621932
1.669944,-14.013797,-1.853466,57.398463
1.670944,-14.076354,-1.899749,57.174994
1.671944,-14.107632,-1.946031,56.996219
1.672944,-14.13891,-1.992313,56.817444
1.673944,-14.13891,-2.038595,56.549281
1.674944,-14.149336,-2.084877,56.325812
1.675944,-14.159762,-2.104712,56.102343
1.676944,-14.170188,-2.104712,55.923568
1.677944,-14.180614,-2.111324,55.789486
1.678944,-14.180614,-2.111324,55.655405
1.679944,-14.180614,-2.117936,55.566017
1.680944,-14.180614,-2.117936,55.521323
1.681944,-14.180614,-2.124547,55.387242
1.682944,-14.170188,-2.124547,55.253161
1.683944,-14.13891,-2.124547,55.119079
1.684944,-14.107632,-2.117936,55.029692
1.685944,-14.076354,-2.104712,54.940304
1.686944,-14.045075,-2.078265,54.850916
1.687944,-13.992945,-2.065042,54.761529
1.688944,-13.951241,-2.051818,54.672141
1.689944,-13.909536,-2.031983,54.53806
1.690944,-13.909536,-2.012148,54.448672
1.691944,-13.909536,-1.992313,54.359285
1.692944,-13.909536,-1.985701,54.269897
1.693944,-13.909536,-1.979089,54.180509
1.694944,-13.888684,-1.972478,54.091122
1.695944,-13.857406,-1.972478,53.95704
1.696944,-13.815702,-1.959254,53.822959
1.697944,-13.773997,-1.946031,53.688878
1.698944,-13.742719,-1.919584,53.554796
1.699944,-13.742719,-1.893137,53.420715
1.700944,-13.763571,-1.86669,53.286633
1.701944,-13.79485,-1.840243,53.152552
1.702944,-13.836554,-1.813796,53.01847
1.703944,-13.888684,-1.800573,52.884389
1.704944,-13.951241,-1.774126,52.705614
1.705944,-14.013797,-1.747679,52.526839
1.706944,-14.08678,-1.727844,52.392757
1.707944,-14.13891,-1.708008,52.258676
1.708944,-14.191041,-1.688173,52.079901
1.709944,-14.253597,-1.668338,51.856432
1.710944,-14.316153,-1.661726,51.588269
1.711944,-14.389136,-1.648503,51.275412
1.712944,-14.482971,-1.641891,51.007249
1.713944,-14.597658,-1.641891,50.694393
1.714944,-14.722771,-1.641891,50.336842
1.715944,-14.837457,-1.648503,50.023986
1.716944,-14.920866,-1.655115,49.666435
1.717944,-14.983423,-1.661726,49.264191
1.718944,-15.035553,-1.668338,48.817253
1.719944,-15.077257,-1.67495,48.325621
1.720944,-15.098109,-1.661726,47.789296
1.721944,-15.129388,-1.655115,47.297664
1.722944,-15.171092,-1.648503,46.716644
1.723944,-15.191944,-1.648503,46.135625
1.724944,-15.212796,-1.648503,45.509912
1.725944,-15.244075,-1.648503,44.973586
1.726944,-15.264927,-1.648503,44.526648
1.727944,-15.296205,-1.641891,44.124404
1.728944,-15.337909,-1.648503,43.766853
1.729944,-15.369187,-1.648503,43.409303
1.730944,-15.39004,-1.648503,43.096446
1.731944,-15.39004,-1.648503,42.78359
1.732944,-15.39004,-1.641891,42.470733
1.733944,-15.410892,-1.641891,42.157876
1.734944,-15.452596,-1.641891,41.889714
1.735944,-15.4943,-1.641891,41.621551
1.736944,-15.525579,-1.641891,41.353388
1.737944,-15.577709,-1.661726,41.085225
1.738944,-15.608987,-1.681561,40.817062
1.739944,-15.629839,-1.701397,40.682981
1.740944,-15.671544,-1.71462,40.504206
1.741944,-15.713248,-1.727844,40.370124
1.742944,-15.744526,-1.747679,40.101961
1.743944,-15.775805,-1.760902,39.744411
1.744944,-15.796657,-1.774126,39.342167
1.745944,-15.807083,-1.780737,38.850535
1.746944,-15.807083,-1.787349,38.314209
1.747944,-15.807083,-1.793961,37.73319
1.748944,-15.817509,-1.800573,37.196864
1.749944,-15.827935,-1.813796,36.615845
1.750944,-15.807083,-1.813796,36.079519
1.751944,-15.775805,-1.813796,35.4985
1.752944,-15.7341,-1.813796,34.962174
1.753944,-15.713248,-1.813796,34.470542
1.754944,-15.671544,-1.807184,34.068298
1.755944,-15.650692,-1.800573,33.576666
1.756944,-15.629839,-1.793961,32.995647
1.757944,-15.598561,-1.787349,32.459321
1.758944,-15.567283,-1.774126,31.833608
1.759944,-15.525579,-1.747679,31.297282
1.760944,-15.473448,-1.741067,30.760957
1.761944,-15.431744,-1.734455,30.224631
1.762944,-15.379614,-1.734455,29.777693
1.763944,-15.348335,-1.734455,29.330755
1.764944,-15.317057,-1.734455,28.928511
1.765944,-15.296205,-1.741067,28.526267
1.766944,-15.275353,-1.747679,28.21341
1.767944,-15.296205,-1.760902,27.85586
1.768944,-15.317057,-1.767514,27.498309
1.769944,-15.358761,-1.774126,27.140759
1.770944,-15.39004,-1.780737,26.738514
1.771944,-15.44217,-1.787349,26.202189
1.772944,-15.483874,-1.793961,25.755251
1.773944,-15.515153,-1.793961,25.308313
1.774944,-15.546431,-1.793961,24.861375
1.775944,-15.577709,-1.807184,24.503824
1.776944,-15.629839,-1.827019,24.10158
1.777944,-15.692396,-1.833631,23.699336
1.778944,-15.7341,-1.840243,23.341785
1.779944,-15.796657,-1.833631,22.984235
1.780944,-15.848787,-1.827019,22.671378
1.781944,-15.900917,-1.820408,22.269134
1.782944,-15.942622,-1.800573,21.822196
1.783944,-15.984326,-1.793961,21.241177
1.784944,-16.005178,-1.787349,20.704851
1.785944,-16.02603,-1.793961,20.213219
1.786944,-16.02603,-1.800573,19.676894
1.787944,-16.02603,-1.807184,19.185262
1.788944,-16.005178,-1.820408,18.783018
1.789944,-15.984326,-1.833631,18.380773
1.790944,-15.9739,-1.86669,18.023223
1.791944,-15.963474,-1.893137,17.576285
1.792944,-15.953048,-1.90636,17.129347
1.793944,-15.932196,-1.919584,16.727103
1.794944,-15.911344,-1.926195,16.324858
1.795944,-15.900917,-1.932807,15.922614
1.796944,-15.880065,-1.946031,15.52037
1.797944,-15.859213,-1.965866,15.073432
1.832807,-15.838361,-1.985701,14.715881
1.833807,-15.817509,-2.01876,14.313637
1.834807,-15.796657,-2.031983,13.911393
1.835807,-15.775805,-2.045207,13.419761
1.836807,-15.754952,-2.051818,12.838742
1.837807,-15.754952,-2.05843,12.213029
1.838807,-15.754952,-2.065042,11.497928
1.839807,-15.775805,-2.05843,10.693439
1.840807,-15.796657,-2.05843,9.799563
1.841807,-15.827935,-2.045207,8.8163
1.842807,-15.859213,-2.051818,7.833036
1.843807,-15.890491,-2.078265,6.715691
1.844807,-15.92177,-2.104712,5.553652
1.845807,-15.963474,-2.137771,4.391613
1.846807,-16.005178,-2.170829,3.140187
1.847807,-16.046883,-2.2105,1.754679
1.848807,-16.088587,-2.236947,0.324477
1.849807,-16.130291,-2.263394,-1.195112
1.850807,-16.171996,-2.276617,-2.670008
1.851807,-16.2137,-2.296452,-4.100209
1.852807,-16.255404,-2.316288,-5.441024
1.853807,-16.297109,-2.336123,-6.737144
1.854807,-16.317961,-2.355958,-7.98857
1.855807,-16.338813,-2.375793,-9.195303
1.856807,-16.338813,-2.408852,-10.357342
1.857807,-16.338813,-2.428687,-11.429993
1.858807,-16.328387,-2.44191,-12.457951
1.859807,-16.317961,-2.44191,-13.39652
1.860807,-16.297109,-2.428687,-14.201009
1.861807,-16.26583,-2.422075,-15.050191
1.862807,-16.224126,-2.422075,-15.899373
1.863807,-16.182422,-2.428687,-16.703862
1.864807,-16.140717,-2.422075,-17.374269
1.865807,-16.099013,-2.428687,-17.955288
1.866807,-16.057309,-2.44191,-18.44692
1.867807,-16.005178,-2.461746,-18.893858
1.868807,-15.953048,-2.481581,-19.296102
1.869807,-15.900917,-2.501416,-19.74304
1.870807,-15.848787,-2.521251,-20.145285
1.871807,-15.817509,-2.541086,-20.502835
1.872807,-15.786231,-2.560922,-20.815692
1.873807,-15.775805,-2.574145,-21.083855
1.874807,-15.765378,-2.600592,-21.396711
1.875807,-15.754952,-2.633651,-21.664874
1.876807,-15.744526,-2.660098,-21.933037
1.877807,-15.754952,-2.686544,-22.245893
1.878807,-15.775805,-2.70638,-22.469362
1.879807,-15.796657,-2.719603,-22.648138
1.880807,-15.817509,-2.726215,-22.826913
1.881807,-15.838361,-2.74605,-23.050382
1.882807,-15.859213,-2.759274,-23.318545
1.883807,-15.880065,-2.765885,-23.631401
1.884807,-15.92177,-2.779109,-23.988952
1.885807,-15.963474,-2.798944,-24.391196
1.886807,-15.994752,-2.825391,-24.748746
1.887807,-16.02603,-2.858449,-25.150991
1.888807,-16.046883,-2.89812,-25.597929
1.889807,-16.067735,-2.944402,-26.08956
1.890807,-16.067735,-2.990684,-26.625886
1.891807,-16.067735,-3.036966,-27.162212
1.892807,-16.067735,-3.08986,-27.743231
1.893807,-16.067735,-3.155977,-28.368944
1.894807,-16.057309,-3.215483,-28.949964
1.895807,-16.057309,-3.268377,-29.575677
1.896807,-16.057309,-3.321271,-30.290778
1.897807,-16.057309,-3.374164,-30.961185
1.898807,-16.057309,-3.427058,-31.586898
1.899807,-16.057309,-3.479952,-32.167918
1.900807,-16.057309,-3.532846,-32.748937
1.901807,-16.036457,-3.58574,-33.329956
1.902807,-16.005178,-3.632022,-33.866282
1.903807,-15.994752,-3.671692,-34.447302
1.904807,-15.994752,-3.704751,-35.028321
1.905807,-15.984326,-3.731198,-35.60934
1.906807,-15.963474,-3.751033,-36.145666
1.907807,-15.963474,-3.77748,-36.637298
1.908807,-15.963474,-3.790703,-37.12893
1.909807,-15.963474,-3.803927,-37.575868
1.910807,-15.963474,-3.810539,-37.978112
1.911807,-15.963474,-3.830374,-38.380356
1.912807,-15.942622,-3.870044,-38.737907
1.913807,-15.92177,-3.909715,-39.006069
1.914807,-15.900917,-3.949385,-39.274232
1.915807,-15.880065,-3.982444,-39.587089
1.916807,-15.859213,-4.008891,-39.899945
1.917807,-15.838361,-4.028726,-40.168108
1.918807,-15.838361,-4.035337,-40.391577
1.919807,-15.859213,-4.041949,-40.65974
1.920807,-15.869639,-4.055173,-40.883209
1.921807,-15.859213,-4.068396,-41.061984
1.922807,-15.869639,-4.08162,-41.196066
1.923807,-15.900917,-4.088231,-41.374841
1.924807,-15.92177,-4.08162,-41.59831
1.925807,-15.942622,-4.088231,-41.777085
1.926807,-15.963474,-4.08162,-42.000554
1.927807,-15.984326,-4.08162,-42.268717
1.928807,-16.015604,-4.075008,-42.581574
1.929807,-16.067735,-4.055173,-42.939124
1.930807,-16.119865,-4.035337,-43.296674
1.931807,-16.171996,-4.022114,-43.743613
1.932807,-16.224126,-4.008891,-44.145857
1.933807,-16.276256,-4.015502,-44.592795
1.934807,-16.328387,-4.035337,-45.084427
1.935807,-16.370091,-4.068396,-45.620752
1.936807,-16.401369,-4.101455,-46.157078
1.937807,-16.443074,-4.127902,-46.782791
1.938807,-16.495204,-4.16096,-47.408504
1.939807,-16.536908,-4.194019,-48.034218
1.940807,-16.568187,-4.240301,-48.615237
1.941807,-16.599465,-4.299807,-49.151563
1.942807,-16.630743,-4.359312,-49.732582
1.943807,-16.662021,-4.432041,-50.268908
1.944807,-16.703726,-4.498159,-50.805233
1.945807,-16.724578,-4.564276,-51.341559
1.946807,-16.735004,-4.61717,-51.833191
1.947807,-16.74543,-4.676675,-52.324823
1.948807,-16.755856,-4.729569,-52.727067
1.949807,-16.755856,-4.782463,-53.174005
1.950807,-16.755856,-4.822133,-53.576249
1.951807,-16.755856,-4.861804,-53.889106
1.952807,-16.755856,-4.894862,-54.112575
1.953807,-16.755856,-4.934533,-54.246656
1.954807,-16.735004,-4.974203,-54.29135
1.955807,-16.714152,-5.007262,-54.380738
1.956807,-16.6933,-5.046932,-54.514819
1.957807,-16.672447,-5.079991,-54.693594
1.958807,-16.651595,-5.106438,-54.872369
1.959807,-16.630743,-5.11305,-55.006451
1.960807,-16.609891,-5.11305,-55.185226
1.961807,-16.568187,-5.106438,-55.319307
1.962807,-16.526482,-5.106438,-55.408695
1.963807,-16.484778,-5.132885,-55.542776
1.964807,-16.443074,-5.15272,-55.721552
1.965807,-16.401369,-5.172555,-55.900327
1.966807,-16.380517,-5.19239,-56.034408
1.967807,-16.349239,-5.212226,-56.213183
1.968807,-16.317961,-5.225449,-56.52604
1.969807,-16.276256,-5.238672,-56.928284
1.970807,-16.234552,-5.245284,-57.419916
1.971807,-16.203274,-5.245284,-57.911548
1.972807,-16.171996,-5.245284,-58.358486
1.973807,-16.140717,-5.232061,-58.76073
1.974807,-16.109439,-5.218837,-59.118281
1.975807,-16.078161,-5.205614,-59.565219
1.976807,-16.046883,-5.205614,-60.012157
1.977807,-16.015604,-5.199002,-60.414401
1.978807,-15.994752,-5.205614,-60.816645
1.979807,-15.994752,-5.205614,-61.263583
1.980807,-15.994752,-5.19239,-61.665827
1.981807,-15.994752,-5.172555,-62.023378
1.982807,-15.994752,-5.15272,-62.380928
1.983807,-15.9739,-5.139496,-62.783172
1.984807,-15.9739,-5.126273,-63.140723
1.985807,-15.9739,-5.119661,-63.408886
1.986807,-15.984326,-5.11305,-63.677049
1.987807,-15.994752,-5.099826,-63.945211
1.988807,-16.005178,-5.099826,-64.258068
1.989807,-16.015604,-5.099826,-64.615618
1.990807,-16.02603,-5.11305,-64.973169
1.991807,-16.036457,-5.132885,-65.330719
1.992807,-16.036457,-5.15272,-65.598882
1.993807,-16.02603,-5.179167,-65.911739
1.994807,-16.015604,-5.218837,-66.224595
1.995807,-16.005178,-5.251896,-66.582146
1.996807,-15.984326,-5.284955,-66.895002
1.997807,-15.963474,-5.318013,-67.252553
1.998807,-15.942622,-5.364295,-67.654797
1.999807,-15.911344,-5.417189,-68.101735
2.000807,-15.900917,-5.463471,-68.459285
2.001807,-15.880065,-5.509753,-68.86153
2.002807,-15.859213,-5.542812,-69.263774
2.003807,-15.838361,-5.582482,-69.576631
2.004807,-15.817509,-5.628765,-69.844793
2.005807,-15.796657,-5.668435,-70.068262
2.006807,-15.775805,-5.708105,-70.247038
2.007807,-15.754952,-5.741164,-70.470507
2.008807,-15.723674,-5.760999,-70.738669
2.009807,-15.713248,-5.780834,-71.006832
2.010807,-15.713248,-5.794058,-71.230301
2.011807,-15.713248,-5.80067,-71.498464
2.012807,-15.713248,-5.807281,-71.721933
2.013807,-15.702822,-5.813893,-71.945402
2.014807,-15.68197,-5.820505,-72.124177
2.015807,-15.650692,-5.820505,-72.258259
2.016807,-15.640266,-5.807281,-72.39234
2.017807,-15.619413,-5.787446,-72.571115
2.018807,-15.588135,-5.774223,-72.705197
2.019807,-15.546431,-5.767611,-72.883972
2.020807,-15.504726,-5.747776,-73.196829
2.021807,-15.463022,-5.734552,-73.509685
2.022807,-15.421318,-5.721329,-73.822542
2.023807,-15.369187,-5.714717,-74.180092
2.024807,-15.317057,-5.708105,-74.492949
2.025807,-15.264927,-5.721329,-74.761112
2.026807,-15.191944,-5.741164,-75.029274
2.027807,-15.118962,-5.760999,-75.297437
2.028807,-15.045979,-5.780834,-75.5656
2.029807,-14.952144,-5.80067,-75.878457
2.030807,-14.868736,-5.827116,-76.191313
2.031807,-14.795753,-5.853563,-76.50417
2.072772,-14.722771,-5.88001,-76.817027
2.073772,-14.61851,-5.913069,-77.085189
2.074772,-14.493397,-5.952739,-77.44274
2.075772,-14.368284,-5.979186,-77.844984
2.076772,-14.243171,-6.005633,-78.157841
2.077772,-14.107632,-6.045304,-78.336616
2.078772,-13.951241,-6.084974,-78.560085
2.079772,-13.773997,-6.131256,-78.828248
2.080772,-13.586328,-6.164315,-79.051717
2.081772,-13.377806,-6.203985,-79.31988
2.082772,-13.179711,-6.237044,-79.588042
2.083772,-12.971189,-6.263491,-79.900899
2.084772,-12.752242,-6.296549,-80.213756
2.085772,-12.502016,-6.33622,-80.437225
2.086772,-12.272642,-6.382502,-80.616
2.087772,-12.032842,-6.422172,-80.839469
2.088772,-11.782616,-6.461843,-81.107632
2.089772,-11.53239,-6.508125,-81.420488
2.090772,-11.292591,-6.561019,-81.733345
2.091772,-11.073643,-6.620524,-81.956814
2.092772,-10.865121,-6.686641,-82.090895
2.093772,-10.6566,-6.75937,-82.26967
2.094772,-10.448078,-6.825488,-82.537833
2.095772,-10.260409,-6.884993,-82.761302
2.096772,-10.093591,-6.937887,-82.940078
2.097772,-9.947626,-7.004005,-83.074159
2.098772,-9.812087,-7.06351,-83.118853
2.099772,-9.666122,-7.10318,-83.20824
2.100772,-9.541009,-7.142851,-83.252934
2.101772,-9.415896,-7.175909,-83.297628
2.102772,-9.322062,-7.202356,-83.431709
2.103772,-9.217801,-7.21558,-83.521097
2.104772,-9.11354,-7.235415,-83.521097
2.105772,-9.019705,-7.25525,-83.431709
2.106772,-8.946723,-7.268474,-83.252934
2.107772,-8.894592,-7.275085,-83.074159
2.108772,-8.832036,-7.275085,-82.85069
2.109772,-8.759053,-7.281697,-82.716609
2.110772,-8.696497,-7.281697,-82.627221
2.111772,-8.644366,-7.288309,-82.448446
2.112772,-8.58181,-7.294921,-82.224977
2.113772,-8.519253,-7.301532,-81.956814
2.114772,-8.446271,-7.301532,-81.778039
2.115772,-8.383714,-7.301532,-81.688651
2.116772,-8.331584,-7.314756,-81.509876
2.117772,-8.279454,-7.321368,-81.331101
2.118772,-8.237749,-7.327979,-81.152325
2.119772,-8.196045,-7.334591,-80.884163
2.120772,-8.164767,-7.354426,-80.705387
2.121772,-8.143915,-7.361038,-80.571306
2.122772,-8.112636,-7.36765,-80.526612
2.123772,-8.05008,-7.36765,-80.526612
2.124772,-7.966671,-7.36765,-80.481918
2.125772,-7.893689,-7.36765,-80.526612
2.126772,-7.831132,-7.361038,-80.481918
2.127772,-7.768576,-7.347814,-80.347837
2.128772,-7.695593,-7.321368,-80.303143
2.129772,-7.633037,-7.288309,-80.303143
2.130772,-7.549628,-7.25525,-80.347837
2.131772,-7.487072,-7.222192,-80.303143
2.132772,-7.414089,-7.189133,-80.169062
2.133772,-7.320254,-7.162686,-80.079674
2.134772,-7.215994,-7.149463,-79.990287
2.135772,-7.111733,-7.136239,-79.945593
2.136772,-7.007472,-7.123016,-79.945593
2.137772,-6.903211,-7.10318,-79.856205
2.138772,-6.788524,-7.089957,-79.766818
2.139772,-6.684264,-7.083345,-79.588042
2.140772,-6.600855,-7.083345,-79.409267
2.141772,-6.517446,-7.083345,-79.275186
2.142772,-6.423612,-7.083345,-79.051717
2.143772,-6.319351,-7.083345,-78.872941
2.144772,-6.204664,-7.096569,-78.73886
2.145772,-6.100403,-7.116404,-78.515391
2.146772,-5.996142,-7.142851,-78.336616
2.147772,-5.912734,-7.175909,-78.157841
2.148772,-5.798047,-7.208968,-77.979065
2.149772,-5.693786,-7.235415,-77.844984
2.150772,-5.620804,-7.261862,-77.710903
2.151772,-5.558247,-7.281697,-77.532127
2.152772,-5.485264,-7.301532,-77.219271
2.153772,-5.401856,-7.321368,-76.906414
2.154772,-5.308021,-7.341203,-76.638251
2.155772,-5.224612,-7.361038,-76.370089
2.156772,-5.130778,-7.36765,-76.14662
2.157772,-5.036943,-7.387485,-75.878457
2.158772,-4.953534,-7.413932,-75.610294
2.159772,-4.880552,-7.440379,-75.386825
2.160772,-4.817995,-7.466826,-75.163356
2.161772,-4.765865,-7.486661,-74.939887
2.162772,-4.713735,-7.506496,-74.761112
2.163772,-4.651178,-7.532943,-74.448255
2.164772,-4.588622,-7.546166,-74.090705
2.165772,-4.557343,-7.55939,-73.777848
2.166772,-4.526065,-7.592449,-73.464991
2.167772,-4.473935,-7.612284,-73.107441
2.168772,-4.421804,-7.632119,-72.749891
2.169772,-4.369674,-7.651954,-72.481728
2.170772,-4.317544,-7.671789,-72.213565
2.171772,-4.265413,-7.691624,-71.945402
2.172772,-4.202857,-7.71146,-71.632545
2.173772,-4.1403,-7.737907,-71.319689
2.174772,-4.067318,-7.737907,-71.051526
2.175772,-3.983909,-7.718071,-70.738669
2.176772,-3.9005,-7.698236,-70.381119
2.177772,-3.806666,-7.678401,-69.978875
2.178772,-3.702405,-7.658566,-69.531937
2.179772,-3.587718,-7.638731,-69.040305
2.180772,-3.473031,-7.612284,-68.682754
