Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
10.772346	-8.653749	-12.293900	-96.526370
10.773346	-8.628470	-12.285174	-96.514347
10.774346	-8.603191	-12.258995	-96.496575
10.775346	-8.565273	-12.241543	-96.474097
10.776346	-8.527354	-12.232817	-96.450052
10.777346	-8.489436	-12.232817	-96.428097
10.778346	-8.451517	-12.241543	-96.406665
10.779346	-8.400959	-12.241543	-96.385233
10.780346	-8.350401	-12.241543	-96.364847
10.781346	-8.287204	-12.206638	-96.342892
10.782346	-8.236646	-12.163006	-96.321983
10.783346	-8.173449	-12.128101	-96.301074
10.784346	-8.122891	-12.110649	-96.286438
10.785346	-8.084972	-12.110649	-96.272847
10.786346	-8.047054	-12.128101	-96.265006
10.787346	-8.034414	-12.145554	-96.248278
10.788346	-8.034414	-12.145554	-96.237301
10.789346	-8.034414	-12.154280	-96.228937
10.790346	-8.021775	-12.163006	-96.216915
10.791346	-8.009135	-12.189185	-96.203846
10.792346	-7.996496	-12.197912	-96.190778
10.793346	-7.983856	-12.206638	-96.182414
10.794346	-7.971217	-12.215364	-96.175619
10.795346	-7.958577	-12.232817	-96.176664
10.796346	-7.933299	-12.258995	-96.181892
10.797346	-7.920659	-12.276448	-96.190778
10.798346	-7.920659	-12.328805	-96.200187
10.799346	-7.933299	-12.381163	-96.211687
10.800346	-7.971217	-12.424794	-96.228937
10.801346	-8.021775	-12.442247	-96.240960
10.802346	-8.072333	-12.450973	-96.254551
10.803346	-8.122891	-12.442247	-96.269187
10.804346	-8.148170	-12.424794	-96.297938
10.805346	-8.186088	-12.416068	-96.326688
10.806346	-8.211367	-12.407342	-96.360142
10.807346	-8.261925	-12.398615	-96.399347
10.808346	-8.299844	-12.372437	-96.442733
10.809346	-8.337762	-12.363710	-96.487688
10.810346	-8.388320	-12.363710	-96.525325
10.811346	-8.438878	-12.354984	-96.557734
10.812346	-8.489436	-12.328805	-96.576552
10.813346	-8.539994	-12.302627	-96.589620
10.814346	-8.565273	-12.285174	-96.603211
10.815346	-8.565273	-12.232817	-96.612098
10.816346	-8.552633	-12.180459	-96.618370
10.817346	-8.514715	-12.119375	-96.620461
10.818346	-8.451517	-12.067018	-96.626734
10.819346	-8.388320	-12.014660	-96.631961
10.820346	-8.325123	-11.971029	-96.634052
10.821346	-8.274565	-11.936124	-96.629348
10.822346	-8.211367	-11.901219	-96.619939
10.823346	-8.173449	-11.875040	-96.602689
10.824346	-8.110251	-11.848861	-96.583348
10.825346	-8.059693	-11.840135	-96.555643
10.826346	-8.009135	-11.822682	-96.526893
10.827346	-7.933299	-11.787777	-96.495529
10.851903	-7.857462	-11.770325	-96.463120
10.852903	-7.781625	-11.770325	-96.433324
10.853903	-7.731067	-11.770325	-96.401961
10.854903	-7.705788	-11.770325	-96.360665
10.855903	-7.680509	-11.805230	-96.321983
10.856903	-7.642590	-11.840135	-96.281733
10.857903	-7.617311	-11.883766	-96.238869
10.858903	-7.604672	-11.927398	-96.192346
10.859903	-7.604672	-11.962303	-96.141642
10.860903	-7.604672	-11.997208	-96.091982
10.861903	-7.604672	-12.032113	-96.047028
10.862903	-7.592032	-12.075744	-96.010959
10.863903	-7.566753	-12.119375	-95.980641
10.864903	-7.554114	-12.145554	-95.948232
10.865903	-7.554114	-12.163006	-95.923664
10.866903	-7.554114	-12.180459	-95.900664
10.867903	-7.579393	-12.224090	-95.880800
10.868903	-7.604672	-12.258995	-95.863027
10.869903	-7.629951	-12.276448	-95.851004
10.870903	-7.629951	-12.302627	-95.837413
10.871903	-7.604672	-12.337532	-95.833232
10.872903	-7.592032	-12.346258	-95.831141
10.873903	-7.579393	-12.354984	-95.836368
10.874903	-7.579393	-12.363710	-95.845777
10.875903	-7.579393	-12.372437	-95.858323
10.876903	-7.541475	-12.389889	-95.877141
10.877903	-7.503556	-12.407342	-95.893868
10.878903	-7.465638	-12.433520	-95.902755
10.879903	-7.427719	-12.442247	-95.901709
10.880903	-7.377161	-12.433520	-95.895436
10.881903	-7.326603	-12.459699	-95.892300
10.882903	-7.276045	-12.477152	-95.886550
10.883903	-7.212848	-12.503331	-95.878709
10.884903	-7.124372	-12.485878	-95.876095
10.885903	-7.023256	-12.468425	-95.877141
10.886903	-6.922140	-12.468425	-95.881323
10.887903	-6.846303	-12.450973	-95.898573
10.888903	-6.783105	-12.416068	-95.918959
10.889903	-6.732548	-12.389889	-95.940391
10.890903	-6.707269	-12.363710	-95.962346
10.891903	-6.681990	-12.346258	-95.991618
10.892903	-6.656711	-12.328805	-96.020369
10.893903	-6.669350	-12.320079	-96.048596
10.894903	-6.681990	-12.311353	-96.088323
10.895903	-6.707269	-12.293900	-96.133278
10.896903	-6.757827	-12.293900	-96.183983
10.897903	-6.833663	-12.302627	-96.242006
10.898903	-6.909500	-12.302627	-96.303165
10.899903	-6.972698	-12.311353	-96.367461
10.900903	-7.061174	-12.285174	-96.434893
10.901903	-7.149651	-12.311353	-96.501802
10.902903	-7.250766	-12.328805	-96.567143
10.903903	-7.351882	-12.328805	-96.619416
10.904903	-7.440359	-12.346258	-96.662802
10.905903	-7.528835	-12.389889	-96.697825
10.906903	-7.592032	-12.433520	-96.732325
10.907903	-7.629951	-12.468425	-96.753234
10.908903	-7.655230	-12.494604	-96.758984
10.909903	-7.667869	-12.520783	-96.764734
10.910903	-7.667869	-12.538236	-96.763166
10.911903	-7.667869	-12.555688	-96.749575
10.912903	-7.655230	-12.564414	-96.734416
10.913903	-7.629951	-12.555688	-96.722393
10.914903	-7.592032	-12.538236	-96.705143
10.915903	-7.541475	-12.503331	-96.683711
10.916903	-7.465638	-12.477152	-96.662280
10.917903	-7.364522	-12.485878	-96.641893
10.918903	-7.288685	-12.468425	-96.617848
10.919903	-7.212848	-12.459699	-96.596938
10.920903	-7.137011	-12.468425	-96.587529
10.921903	-7.061174	-12.468425	-96.574984
10.922903	-6.985337	-12.433520	-96.567666
10.923903	-6.934779	-12.389889	-96.559302
10.924903	-6.909500	-12.363710	-96.566097
10.925903	-6.871582	-12.346258	-96.581257
10.926903	-6.846303	-12.328805	-96.594848
10.927903	-6.821024	-12.302627	-96.613143
10.928903	-6.795745	-12.285174	-96.633530
10.929903	-6.757827	-12.276448	-96.652870
10.930903	-6.719908	-12.285174	-96.661757
10.931903	-6.681990	-12.311353	-96.666461
10.932903	-6.656711	-12.337532	-96.670643
10.933903	-6.669350	-12.354984	-96.669598
10.934903	-6.707269	-12.372437	-96.666984
10.935903	-6.732548	-12.381163	-96.660189
10.936903	-6.770466	-12.398615	-96.646598
10.937903	-6.808384	-12.398615	-96.630393
10.938903	-6.846303	-12.389889	-96.624643
10.939903	-6.884221	-12.398615	-96.613143
10.940903	-6.896861	-12.416068	-96.598507
10.941903	-6.909500	-12.416068	-96.572893
10.942903	-6.922140	-12.389889	-96.544143
10.943903	-6.947419	-12.354984	-96.515916
10.944903	-6.960058	-12.337532	-96.492393
10.945903	-6.960058	-12.302627	-96.467302
10.946903	-6.960058	-12.267722	-96.443256
10.947903	-6.960058	-12.215364	-96.426006
10.948903	-6.972698	-12.154280	-96.421824
10.949903	-6.997977	-12.110649	-96.416074
10.950903	-7.010616	-12.067018	-96.410847
10.951903	-6.997977	-12.023386	-96.398302
10.952903	-6.985337	-11.979755	-96.390461
10.953903	-6.947419	-11.927398	-96.382620
10.954903	-6.896861	-11.892493	-96.372165
10.955903	-6.833663	-11.875040	-96.346029
10.956903	-6.770466	-11.857587	-96.326165
10.957903	-6.732548	-11.857587	-96.306824
10.958903	-6.656711	-11.866314	-96.290619
10.959903	-6.606153	-11.892493	-96.279642
10.960903	-6.542955	-11.927398	-96.271278
10.961903	-6.505037	-11.953576	-96.261869
10.962903	-6.479758	-11.997208	-96.257687
10.963903	-6.479758	-12.049565	-96.251415
10.964903	-6.479758	-12.119375	-96.246710
10.965903	-6.454479	-12.189185	-96.232596
10.966903	-6.416560	-12.241543	-96.221619
10.967903	-6.366003	-12.293900	-96.216392
10.968903	-6.340724	-12.328805	-96.222142
10.969903	-6.302805	-12.372437	-96.232074
10.970903	-6.290166	-12.416068	-96.253506
10.971903	-6.302805	-12.442247	-96.282778
10.972903	-6.328084	-12.459699	-96.327210
10.973903	-6.340724	-12.477152	-96.371120
10.974903	-6.340724	-12.459699	-96.419211
10.975903	-6.378642	-12.450973	-96.470438
10.976903	-6.403921	-12.442247	-96.514347
10.977903	-6.429200	-12.433520	-96.557211
10.978903	-6.429200	-12.424794	-96.596938
10.979903	-6.429200	-12.407342	-96.639280
10.980903	-6.416560	-12.372437	-96.689462
10.981903	-6.391281	-12.328805	-96.742257
10.982903	-6.366003	-12.276448	-96.800280
10.983903	-6.340724	-12.232817	-96.859348
10.984903	-6.328084	-12.189185	-96.915280
10.985903	-6.302805	-12.154280	-96.966508
10.986903	-6.290166	-12.128101	-97.013553
10.987903	-6.264887	-12.093196	-97.052758
10.988903	-6.226968	-12.075744	-97.081508
10.989903	-6.189050	-12.058291	-97.103986
10.990903	-6.176410	-12.049565	-97.124372
10.991903	-6.163771	-12.058291	-97.143190
10.992903	-6.125852	-12.058291	-97.158872
10.993903	-6.087934	-12.067018	-97.183440
10.994903	-6.037376	-12.075744	-97.205395
10.995903	-6.012097	-12.075744	-97.224736
10.996903	-5.999457	-12.075744	-97.236236
10.997903	-5.974179	-12.093196	-97.240418
10.998903	-5.961539	-12.110649	-97.233622
10.999903	-5.974179	-12.136828	-97.220031
11.000903	-5.974179	-12.171733	-97.204872
11.001903	-5.974179	-12.206638	-97.190759
11.002903	-5.974179	-12.241543	-97.172463
11.003903	-5.974179	-12.258995	-97.148417
11.004903	-5.961539	-12.293900	-97.116008
11.005903	-5.936260	-12.311353	-97.085690
11.006903	-5.923621	-12.328805	-97.052235
11.007903	-5.898342	-12.337532	-97.015644
11.008903	-5.860423	-12.354984	-96.980099
11.009903	-5.847784	-12.363710	-96.946121
11.010903	-5.822505	-12.363710	-96.901689
11.011903	-5.809865	-12.372437	-96.853076
11.012903	-5.784586	-12.389889	-96.804462
11.013903	-5.734028	-12.407342	-96.756894
11.014903	-5.708749	-12.416068	-96.708280
11.015903	-5.696110	-12.424794	-96.663848
11.016903	-5.658191	-12.433520	-96.620984
11.017903	-5.632912	-12.442247	-96.578120
11.018903	-5.607633	-12.450973	-96.534734
11.019903	-5.569715	-12.459699	-96.502325
11.020903	-5.544436	-12.485878	-96.479847
11.021903	-5.544436	-12.503331	-96.468870
11.022903	-5.569715	-12.529509	-96.461552
11.023903	-5.569715	-12.546962	-96.458938
11.024903	-5.557076	-12.573141	-96.464688
11.025903	-5.569715	-12.590593	-96.469393
11.026903	-5.569715	-12.625498	-96.473574
11.027903	-5.594994	-12.660403	-96.484552
11.028903	-5.632912	-12.677856	-96.508597
11.029903	-5.658191	-12.712761	-96.536825
11.030903	-5.696110	-12.747666	-96.567666
11.031903	-5.708749	-12.773844	-96.599029
11.032903	-5.696110	-12.800023	-96.632484
11.033903	-5.708749	-12.826202	-96.668552
11.034903	-5.721389	-12.826202	-96.703052
11.035903	-5.734028	-12.826202	-96.731803
11.036903	-5.759307	-12.817476	-96.751666
11.037903	-5.759307	-12.800023	-96.769439
11.038903	-5.746668	-12.773844	-96.787212
11.039903	-5.708749	-12.756392	-96.807076
11.040903	-5.683470	-12.756392	-96.827462
11.041903	-5.670831	-12.730213	-96.841053
11.042903	-5.645552	-12.695308	-96.850462
11.043903	-5.607633	-12.642951	-96.859871
11.044903	-5.544436	-12.581867	-96.868758
11.045903	-5.455960	-12.538236	-96.867189
11.046903	-5.380123	-12.459699	-96.862485
11.047903	-5.304286	-12.389889	-96.855689
11.048903	-5.241088	-12.337532	-96.854644
11.049903	-5.190530	-12.293900	-96.856735
11.050903	-5.114694	-12.250269	-96.857780
11.092016	-5.051496	-12.232817	-96.857257
11.093016	-4.988299	-12.206638	-96.863530
11.094016	-4.937741	-12.197912	-96.868758
11.095016	-4.899822	-12.180459	-96.868758
11.096016	-4.861904	-12.171733	-96.863008
11.097016	-4.849264	-12.145554	-96.850985
11.098016	-4.836625	-12.119375	-96.836348
11.099016	-4.823985	-12.119375	-96.819098
11.100016	-4.798706	-12.136828	-96.808644
11.101016	-4.798706	-12.171733	-96.798712
11.102016	-4.811346	-12.232817	-96.786166
11.103016	-4.836625	-12.276448	-96.779371
11.104016	-4.861904	-12.346258	-96.777803
11.105016	-4.899822	-12.389889	-96.776757
11.106016	-4.937741	-12.416068	-96.774144
11.107016	-4.975659	-12.424794	-96.766303
11.108016	-5.026217	-12.442247	-96.754280
11.109016	-5.051496	-12.442247	-96.750098
11.110016	-5.076775	-12.442247	-96.745916
11.111016	-5.076775	-12.442247	-96.751666
11.112016	-5.076775	-12.450973	-96.763166
11.113016	-5.064136	-12.468425	-96.776757
11.114016	-5.038857	-12.494604	-96.792962
11.115016	-5.026217	-12.494604	-96.806030
11.116016	-5.026217	-12.485878	-96.826939
11.117016	-5.038857	-12.477152	-96.844712
11.118016	-5.038857	-12.450973	-96.861439
11.119016	-5.051496	-12.389889	-96.878167
