Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.378750	9.874737	-1.239574	90.542617
0.379750	9.960737	-1.181612	90.480935
0.380750	10.022165	-1.088873	90.419253
0.381750	10.046737	-1.019319	90.365412
0.382750	10.071308	-0.949764	90.319935
0.383750	10.095879	-0.891802	90.271844
0.384750	10.108165	-0.845433	90.219048
0.385750	10.145022	-0.775879	90.156843
0.386750	10.169594	-0.683139	90.102480
0.387750	10.181879	-0.601993	90.052298
0.388750	10.194165	-0.509254	90.005252
0.389750	10.181879	-0.451292	89.974934
0.390750	10.194165	-0.404922	89.951411
0.391750	10.181879	-0.381737	89.924752
0.392750	10.157308	-0.346960	89.909593
0.393750	10.132737	-0.323775	89.902797
0.394750	10.132737	-0.312183	89.902797
0.395750	10.120451	-0.300591	89.899661
0.396750	10.095879	-0.300591	89.893388
0.397750	10.083594	-0.346960	89.902797
0.398750	10.083594	-0.381737	89.912729
0.399750	10.083594	-0.462884	89.916911
0.400750	10.083594	-0.555623	89.925274
0.401750	10.108165	-0.625178	89.939388
0.402750	10.083594	-0.717917	89.965525
0.403750	10.059022	-0.833841	89.982252
0.404750	10.034451	-0.926580	90.003161
0.405750	9.997594	-1.030911	90.018320
0.406750	9.960737	-1.112058	90.024070
0.407750	9.911594	-1.170020	90.029298
0.408750	9.862452	-1.204797	90.044979
0.409750	9.825595	-1.251166	90.060139
0.410750	9.788738	-1.320721	90.066934
0.411750	9.739595	-1.390275	90.063275
0.412750	9.690452	-1.459829	90.063275
0.413750	9.641309	-1.517791	90.065889
0.414750	9.604452	-1.540976	90.054911
0.415750	9.567595	-1.552569	90.039752
0.416750	9.518453	-1.506199	90.029820
0.417750	9.469310	-1.436645	90.025116
0.418750	9.407881	-1.378683	90.020411
0.419750	9.383310	-1.297536	90.017797
0.420750	9.358739	-1.193205	90.019888
0.421750	9.334167	-1.112058	90.014138
0.422750	9.334167	-1.030911	90.016229
0.423750	9.346453	-0.949764	90.016752
0.424750	9.346453	-0.880210	90.023548
0.425750	9.383310	-0.822248	90.028252
0.426750	9.432453	-0.775879	90.029298
0.427750	9.481596	-0.683139	90.041320
0.428750	9.530738	-0.590400	90.062229
0.429750	9.579881	-0.509254	90.078957
0.430750	9.629024	-0.428107	90.086798
0.431750	9.653595	-0.370145	90.103002
0.432750	9.678166	-0.335368	90.128616
0.433750	9.727309	-0.335368	90.156321
0.434750	9.776452	-0.358553	90.176707
0.435750	9.825595	-0.381737	90.201798
0.436750	9.862452	-0.416515	90.225321
0.437750	9.899309	-0.462884	90.256685
0.438750	9.923880	-0.497661	90.300594
0.439750	9.936166	-0.532438	90.345026
0.440750	9.960737	-0.590400	90.389980
0.441750	10.009880	-0.648362	90.430231
0.813500	10.009880	-0.694732	90.467867
0.814500	9.997594	-0.706324	90.512822
0.815500	9.985308	-0.741101	90.540004
0.816500	9.960737	-0.764286	90.567708
0.817500	9.936166	-0.752694	90.592799
0.818500	9.911594	-0.717917	90.626777
0.819500	9.911594	-0.648362	90.657618
0.820500	9.911594	-0.544031	90.686890
0.821500	9.899309	-0.381737	90.711459
0.822500	9.874737	-0.184667	90.741254
0.823500	9.837880	0.023996	90.753800
0.824500	9.801023	0.244252	90.757459
0.825500	9.764166	0.476099	90.752232
0.826500	9.751880	0.731132	90.742822
0.827500	9.727309	0.986164	90.731845
0.828500	9.690452	1.264382	90.715118
0.829500	9.641309	1.554192	90.701527
0.830500	9.616738	1.832409	90.686890
0.831500	9.579881	2.087441	90.668072
0.832500	9.530738	2.354066	90.671209
0.833500	9.506167	2.609099	90.675390
0.834500	9.481596	2.840947	90.693163
0.835500	9.457024	3.049610	90.711981
0.836500	9.420167	3.235088	90.727663
0.837500	9.383310	3.397381	90.735504
0.838500	9.334167	3.490120	90.745436
0.839500	9.309596	3.559675	90.754845
0.840500	9.297310	3.606044	90.776800
0.841500	9.285025	3.652414	90.810777
0.842500	9.260453	3.687191	90.837436
0.843500	9.223596	3.687191	90.856777
0.844500	9.211311	3.698783	90.870891
0.845500	9.199025	3.698783	90.899641
0.846500	9.174454	3.687191	90.913755
0.847500	9.149882	3.675599	90.911141
0.848500	9.137597	3.664006	90.905391
0.849500	9.149882	3.629229	90.892323
0.850500	9.149882	3.594452	90.875073
0.851500	9.149882	3.548082	90.846846
0.852500	9.149882	3.478528	90.817573
0.853500	9.149882	3.408974	90.799800
0.854500	9.149882	3.339419	90.784118
0.855500	9.186739	3.293050	90.770004
0.856500	9.211311	3.246680	90.750663
0.857500	9.248168	3.223495	90.733936
0.858500	9.272739	3.177126	90.713027
0.859500	9.321882	3.130756	90.706231
0.860500	9.383310	3.107572	90.695777
0.861500	9.432453	3.072794	90.691595
0.862500	9.481596	3.038017	90.670163
0.863500	9.555310	2.991648	90.662322
0.864500	9.629024	2.945278	90.682709
0.865500	9.702738	2.922093	90.703095
0.866500	9.764166	2.922093	90.718254
0.867500	9.825595	2.922093	90.740732
0.868500	9.887023	2.933686	90.777323
0.869500	9.948451	3.003240	90.808686
0.870500	10.009880	3.072794	90.829595
0.871500	10.059022	3.142349	90.863050
0.872500	10.071308	3.211903	90.896505
0.873500	10.071308	3.281457	90.945119
0.874500	10.059022	3.351012	90.988505
0.875500	10.071308	3.432158	91.032414
0.876500	10.059022	3.513305	91.082596
0.877500	10.022165	3.582859	91.152119
0.878500	9.985308	3.652414	91.210142
0.879500	9.936166	3.721968	91.284892
0.880500	9.874737	3.826300	91.353893
0.881500	9.813309	3.930631	91.399893
0.882500	9.764166	4.000185	91.450597
0.883500	9.715023	4.058147	91.507575
0.884500	9.653595	4.116109	91.558280
0.885500	9.592167	4.185664	91.589643
0.886500	9.530738	4.208848	91.613166
0.887500	9.469310	4.232033	91.624143
0.888500	9.432453	4.255218	91.621530
0.889500	9.407881	4.278403	91.605848
0.890500	9.407881	4.301588	91.569257
0.891500	9.407881	4.289995	91.532666
0.892500	9.383310	4.278403	91.478825
0.893500	9.383310	4.255218	91.399370
0.894500	9.383310	4.232033	91.304756
0.895500	9.383310	4.208848	91.224778
0.896500	9.407881	4.185664	91.136437
0.897500	9.420167	4.116109	91.049664
0.898500	9.444739	4.046555	90.976482
0.899500	9.457024	3.977001	90.904346
0.900500	9.457024	3.907446	90.832732
0.901500	9.469310	3.837892	90.763732
0.902500	9.481596	3.756745	90.711459
0.903500	9.481596	3.687191	90.682709
0.904500	9.469310	3.617637	90.682186
0.905500	9.444739	3.548082	90.680618
0.906500	9.420167	3.466936	90.694731
0.907500	9.383310	3.397381	90.734982
0.908500	9.346453	3.374197	90.766868
0.909500	9.334167	3.351012	90.831686
0.910500	9.309596	3.351012	90.920028
0.911500	9.309596	3.351012	91.009937
0.912500	9.309596	3.351012	91.097233
0.913500	9.285025	3.362604	91.185574
0.914500	9.272739	3.408974	91.280188
0.915500	9.248168	3.455343	91.368006
0.916500	9.223596	3.513305	91.454779
0.917500	9.223596	3.559675	91.531620
0.918500	9.235882	3.606044	91.601143
0.919500	9.248168	3.640821	91.651325
0.920500	9.272739	3.675599	91.686348
0.921500	9.321882	3.710376	91.700462
0.922500	9.371024	3.733561	91.732348
0.923500	9.407881	3.791522	91.753780
0.924500	9.444739	3.837892	91.747507
0.925500	9.481596	3.849484	91.759007
0.926500	9.518453	3.861077	91.738098
0.927500	9.555310	3.861077	91.706212
0.928500	9.579881	3.872669	91.678507
0.929500	9.604452	3.884262	91.642962
0.930500	9.653595	3.872669	91.602189
0.931500	9.702738	3.849484	91.549393
0.932500	9.751880	3.826300	91.496598
0.933500	9.788738	3.803115	91.437529
0.934500	9.813309	3.814707	91.389961
0.935500	9.825595	3.837892	91.353370
0.936500	9.825595	3.884262	91.331415
0.937500	9.837880	3.942224	91.311551
0.938500	9.837880	4.011778	91.311551
0.939500	9.837880	4.116109	91.296915
