TIME,A Flex/Ext,Knee Int/Ext R,A I/E
3.134172,-23.918572,13.432855,56.683362
3.135172,-23.991555,13.446078,56.638668
3.136172,-24.064537,13.45269,56.504587
3.137172,-24.158372,13.459301,56.370506
3.138172,-24.262633,13.459301,56.236424
3.139172,-24.356468,13.459301,56.147037
3.140172,-24.460728,13.459301,56.057649
3.141172,-24.554563,13.459301,55.878874
3.142172,-24.627546,13.459301,55.744792
3.143172,-24.710954,13.45269,55.610711
3.144172,-24.773511,13.446078,55.47663
3.145172,-24.825641,13.432855,55.342548
3.146172,-24.877772,13.399796,55.208467
3.147172,-24.90905,13.366737,55.074385
3.148172,-24.940328,13.333679,54.940304
3.149172,-24.940328,13.294008,54.806223
3.150172,-24.950754,13.26095,54.672141
3.151172,-24.929902,13.221279,54.53806
3.152172,-24.940328,13.181609,54.448672
3.153172,-24.940328,13.14855,54.403978
3.154172,-24.940328,13.115492,54.359285
3.155172,-24.940328,13.095656,54.314591
3.156172,-24.940328,13.075821,54.269897
3.157172,-24.929902,13.055986,54.180509
3.158172,-24.90905,13.022927,54.135816
3.159172,-24.919476,12.989869,54.091122
3.160172,-24.90905,12.970033,54.046428
3.161172,-24.888198,12.950198,53.95704
3.162172,-24.888198,12.930363,53.867653
3.163172,-24.888198,12.930363,53.778265
3.185832,-24.898624,12.930363,53.644184
3.186832,-24.929902,12.930363,53.465408
3.187832,-24.971606,12.930363,53.241939
3.188832,-25.013311,12.930363,52.973777
3.189832,-25.065441,12.943587,52.705614
3.190832,-25.107145,12.950198,52.392757
3.191832,-25.14885,12.95681,52.035207
3.192832,-25.190554,12.970033,51.677656
3.193832,-25.211406,12.976645,51.275412
3.194832,-25.232258,12.976645,50.828474
3.195832,-25.263537,12.976645,50.42623
3.196832,-25.315667,13.003092,49.979292
3.197832,-25.367797,13.029539,49.48766
3.198832,-25.430354,13.049374,48.951334
3.199832,-25.503336,13.069209,48.415009
3.200832,-25.555467,13.089045,47.833989
3.201832,-25.628449,13.10888,47.25297
3.202832,-25.722284,13.128715,46.716644
3.203832,-25.78484,13.14855,46.225012
3.204832,-25.847397,13.168385,45.778074
3.205832,-25.899527,13.188221,45.331136
3.206832,-25.962084,13.201444,44.884198
3.207832,-26.014214,13.221279,44.481954
3.208832,-26.076771,13.247726,44.169098
3.209832,-26.118475,13.26095,43.766853
3.210832,-26.170605,13.274173,43.409303
3.211832,-26.243588,13.30062,43.051752
3.212832,-26.306144,13.327067,42.649508
3.213832,-26.368701,13.34029,42.291958
3.214832,-26.420831,13.353514,41.979101
3.215832,-26.493814,13.366737,41.710938
3.216832,-26.577222,13.379961,41.487469
3.217832,-26.691909,13.386572,41.264
3.218832,-26.775318,13.379961,40.951144
3.219832,-26.837874,13.373349,40.548899
3.220832,-26.910857,13.366737,40.146655
3.221832,-26.994266,13.360126,39.744411
3.222832,-27.077674,13.353514,39.342167
3.223832,-27.140231,13.346902,38.850535
3.224832,-27.223639,13.346902,38.314209
3.225832,-27.296622,13.333679,37.643802
3.226832,-27.369605,13.327067,37.107477
3.227832,-27.463439,13.320455,36.526457
3.228832,-27.525996,13.307232,35.990132
3.229832,-27.588552,13.294008,35.4985
3.230832,-27.630256,13.280785,34.962174
3.231832,-27.661535,13.267561,34.425849
3.232832,-27.661535,13.254338,33.800135
3.233832,-27.651109,13.241114,33.174422
3.234832,-27.61983,13.241114,32.548709
3.235832,-27.609404,13.247726,32.057077
3.236832,-27.588552,13.254338,31.654833
3.237832,-27.5677,13.26095,31.163201
3.238832,-27.536422,13.267561,30.626875
3.239832,-27.505144,13.274173,30.179937
3.240832,-27.494717,13.287396,29.822387
3.241832,-27.484291,13.294008,29.554224
3.242832,-27.473865,13.313843,29.375449
3.243832,-27.484291,13.333679,29.062592
3.244832,-27.463439,13.353514,28.794429
3.245832,-27.453013,13.366737,28.526267
3.246832,-27.442587,13.379961,28.258104
3.247832,-27.453013,13.386572,27.989941
3.248832,-27.494717,13.393184,27.63239
3.249832,-27.546848,13.393184,27.408921
3.250832,-27.598978,13.393184,27.185452
3.251832,-27.651109,13.386572,27.051371
3.252832,-27.692813,13.379961,26.827902
3.253832,-27.744943,13.366737,26.649127
3.254832,-27.8075,13.353514,26.559739
3.255832,-27.870056,13.34029,26.515045
3.256832,-27.943039,13.327067,26.380964
3.257832,-28.005595,13.30062,26.246883
3.258832,-28.057726,13.280785,26.023414
3.259832,-28.09943,13.254338,25.799945
3.260832,-28.130708,13.227891,25.665863
3.261832,-28.172413,13.194832,25.531782
3.262832,-28.203691,13.174997,25.353007
3.263832,-28.234969,13.14855,25.129538
3.264832,-28.255821,13.128715,24.950762
3.265832,-28.266247,13.10888,24.861375
3.266832,-28.276673,13.095656,24.6826
3.267832,-28.287099,13.082433,24.45913
3.268832,-28.297526,13.075821,24.146274
3.269832,-28.307952,13.069209,23.833417
3.270832,-28.328804,13.075821,23.431173
3.271832,-28.33923,13.082433,23.028929
3.272832,-28.33923,13.082433,22.581991
3.273832,-28.318378,13.075821,22.22444
3.274832,-28.297526,13.069209,21.822196
3.275832,-28.276673,13.042762,21.419952
3.276832,-28.276673,13.003092,20.973014
3.277832,-28.276673,12.963422,20.526076
3.278832,-28.287099,12.936975,20.034444
3.279832,-28.318378,12.897304,19.587506
3.280832,-28.349656,12.870857,19.185262
3.281832,-28.39136,12.851022,18.738324
3.282832,-28.412212,12.831187,18.291386
3.283832,-28.443491,12.817964,17.889141
3.284832,-28.474769,12.798128,17.531591
3.285832,-28.506047,12.758458,17.218734
3.286832,-28.547751,12.718788,16.950572
3.287832,-28.589456,12.672506,16.727103
3.288832,-28.63116,12.626223,16.503634
3.289832,-28.693717,12.593165,16.280165
3.290832,-28.756273,12.566718,15.922614
3.291832,-28.818829,12.553494,15.609758
3.292832,-28.891812,12.553494,15.341595
3.293832,-28.954369,12.57333,15.118126
3.294832,-29.016925,12.586553,14.849963
3.295832,-29.058629,12.579941,14.626494
3.296832,-29.089908,12.579941,14.403025
3.297832,-29.131612,12.57333,14.134862
3.298832,-29.152464,12.560106,13.956087
3.299832,-29.194168,12.546883,13.777312
3.300832,-29.215021,12.513824,13.553843
3.301832,-29.225447,12.487377,13.330374
3.302832,-29.225447,12.474154,13.062211
3.303832,-29.204594,12.454318,12.794048
3.304832,-29.16289,12.427872,12.481191
3.305832,-29.121186,12.401425,12.168335
3.306832,-29.069055,12.361754,11.900172
3.307832,-29.037777,12.322084,11.721397
3.308832,-29.006499,12.26919,11.542622
3.309832,-28.964795,12.222908,11.319152
3.310832,-28.92309,12.176626,11.05099
3.311832,-28.87096,12.136955,10.827521
3.312832,-28.829256,12.110508,10.559358
3.313832,-28.787551,12.084062,10.246501
3.314832,-28.714569,12.051003,9.978338
3.315832,-28.672864,12.011333,9.620788
3.316832,-28.63116,11.971662,9.218544
3.317832,-28.599882,11.958439,8.905687
3.318832,-28.599882,11.945215,8.592831
3.319832,-28.620734,11.938603,8.324668
3.320832,-28.662438,11.938603,8.011811
3.321832,-28.724995,11.945215,7.743648
3.322832,-28.787551,11.945215,7.475485
3.323832,-28.860534,11.951827,7.207323
3.324832,-28.933516,11.958439,6.93916
3.325832,-29.006499,11.96505,6.626303
3.326832,-29.069055,11.958439,6.35814
3.327832,-29.142038,11.938603,6.179365
3.328832,-29.246299,11.918768,6.00059
3.329832,-29.360986,11.898933,5.866509
3.330832,-29.475672,11.879098,5.777121
3.331832,-29.632064,11.852651,5.687733
3.332832,-29.746751,11.832816,5.598346
3.333832,-29.840585,11.806369,5.553652
3.334832,-29.93442,11.760087,5.419571
3.335832,-30.017829,11.713805,5.240795
3.336832,-30.090811,11.647687,5.017326
3.337832,-30.142942,11.574958,4.838551
3.338832,-30.184646,11.495618,4.659776
3.339832,-30.22635,11.416277,4.391613
3.340832,-30.247202,11.330324,4.12345
3.341832,-30.247202,11.244372,3.855287
3.342832,-30.257628,11.165031,3.631818
3.343832,-30.288907,11.092302,3.408349
3.344832,-30.299333,11.026185,3.095493
3.345832,-30.278481,10.960067,2.782636
3.346832,-30.247202,10.900562,2.46978
3.347832,-30.215924,10.841056,2.156923
3.348832,-30.163794,10.807998,1.799372
3.349832,-30.142942,10.768327,1.486516
3.350832,-30.132515,10.74188,1.128965
3.351832,-30.122089,10.708822,0.771415
3.352832,-30.080385,10.669151,0.413865
3.353832,-30.059533,10.649316,0.145702
3.354832,-30.059533,10.636093,-0.122461
3.355832,-30.059533,10.636093,-0.435318
3.356832,-30.059533,10.649316,-0.658787
3.357832,-30.069959,10.675763,-0.882256
3.358832,-30.101237,10.695598,-1.105725
3.359832,-30.111663,10.715433,-1.418581
3.360832,-30.111663,10.74188,-1.776132
3.361832,-30.142942,10.761715,-2.133682
3.362832,-30.184646,10.774939,-2.535926
3.363832,-30.215924,10.781551,-2.982864
3.364832,-30.247202,10.781551,-3.474496
3.365832,-30.268054,10.761715,-3.87674
3.366832,-30.278481,10.74188,-4.278985
3.367832,-30.288907,10.70221,-4.636535
3.368832,-30.320185,10.688986,-4.949392
3.369832,-30.372315,10.682375,-5.172861
3.370832,-30.372315,10.662539,-5.485717
3.371832,-30.351463,10.642704,-5.843268
3.372832,-30.341037,10.609646,-6.200818
3.373832,-30.341037,10.563364,-6.558369
3.374832,-30.351463,10.503858,-6.960613
3.375832,-30.351463,10.450964,-7.407551
3.376832,-30.351463,10.39807,-7.720407
3.377832,-30.341037,10.325341,-7.98857
3.378832,-30.288907,10.259224,-8.256733
3.379832,-30.247202,10.199718,-8.480202
3.380832,-30.22635,10.133601,-8.614284
3.381832,-30.215924,10.067484,-8.703671
3.382832,-30.236776,10.007978,-8.882446
3.383832,-30.247202,9.955084,-9.061222
3.384832,-30.268054,9.915414,-9.239997
3.420279,-30.257628,9.849297,-9.463466
3.421279,-30.257628,9.776568,-9.821016
3.422279,-30.299333,9.703839,-10.178567
3.423279,-30.361889,9.624498,-10.536117
3.424279,-30.403594,9.545157,-10.80428
3.425279,-30.424446,9.459205,-11.117136
3.426279,-30.434872,9.36664,-11.429993
3.427279,-30.445298,9.274076,-11.74285
3.428279,-30.487002,9.1749,-12.145094
3.429279,-30.559985,9.075724,-12.592032
3.430279,-30.664245,8.969936,-12.994276
3.431279,-30.747654,8.857537,-13.441214
3.432279,-30.810211,8.751749,-14.022234
3.433279,-30.862341,8.645962,-14.692641
3.434279,-30.872767,8.540174,-15.407742
3.435279,-30.893619,8.427775,-16.167536
3.436279,-30.883193,8.308763,-16.972025
3.437279,-30.872767,8.209587,-17.731819
3.438279,-30.851915,8.117023,-18.402226
3.439279,-30.831063,8.031071,-19.02794
3.440279,-30.799785,7.95173,-19.608959
3.441279,-30.768506,7.879001,-20.279366
3.442279,-30.747654,7.826107,-20.905079
3.443279,-30.726802,7.79966,-21.486099
3.444279,-30.70595,7.773213,-22.022424
3.445279,-30.653819,7.75999,-22.514056
3.446279,-30.570411,7.766602,-22.960994
3.447279,-30.46615,7.779825,-23.407932
3.448279,-30.382741,7.793048,-23.810176
3.449279,-30.320185,7.79966,-24.123033
3.450279,-30.236776,7.812884,-24.301808
3.451279,-30.17422,7.812884,-24.391196
3.452279,-30.122089,7.826107,-24.43589
3.453279,-30.111663,7.839331,-24.480584
3.454279,-30.122089,7.832719,-24.525277
3.455279,-30.132515,7.819495,-24.569971
3.456279,-30.132515,7.79966,-24.614665
3.457279,-30.122089,7.773213,-24.704053
3.458279,-30.132515,7.740155,-24.79344
3.459279,-30.142942,7.693872,-24.927522
3.460279,-30.153368,7.627755,-25.016909
3.461279,-30.153368,7.555026,-25.150991
3.462279,-30.17422,7.469074,-25.285072
3.463279,-30.205498,7.369898,-25.463847
3.464279,-30.257628,7.26411,-25.642622
3.465279,-30.299333,7.171546,-25.866091
3.466279,-30.330611,7.092205,-26.134254
3.467279,-30.41402,7.012864,-26.491805
3.468279,-30.497428,6.946747,-26.804661
3.469279,-30.559985,6.867406,-27.162212
3.470279,-30.580837,6.794677,-27.475068
3.471279,-30.591263,6.735172,-27.832619
3.472279,-30.601689,6.682278,-28.234863
3.473279,-30.622541,6.635996,-28.637107
3.474279,-30.664245,6.596325,-28.994658
3.475279,-30.695524,6.569878,-29.307514
3.476279,-30.737228,6.550043,-29.530983
3.477279,-30.778932,6.530208,-29.888534
3.478279,-30.831063,6.510373,-30.20139
3.479279,-30.872767,6.490538,-30.514247
3.480279,-30.914471,6.477314,-30.78241
3.481279,-30.935324,6.464091,-31.095266
3.482279,-30.977028,6.437644,-31.363429
3.483279,-31.018732,6.391362,-31.586898
3.484279,-31.018732,6.338468,-31.765673
3.485279,-31.029158,6.285574,-32.033836
3.486279,-31.05001,6.239292,-32.212611
3.487279,-31.102141,6.19301,-32.391387
3.488279,-31.143845,6.146728,-32.525468
3.489279,-31.185549,6.100445,-32.614856
3.490279,-31.206402,6.047552,-32.748937
3.491279,-31.216828,5.988046,-32.883018
3.492279,-31.227254,5.908705,-33.0171
3.493279,-31.216828,5.829364,-33.195875
3.494279,-31.195976,5.750024,-33.285263
3.495279,-31.185549,5.677295,-33.37465
3.496279,-31.175123,5.611177,-33.553425
3.497279,-31.164697,5.54506,-33.732201
3.498279,-31.175123,5.492166,-33.866282
3.499279,-31.143845,5.445884,-33.95567
3.500279,-31.102141,5.406214,-34.045057
3.501279,-31.070863,5.379767,-34.089751
3.502279,-31.029158,5.346708,-34.089751
3.503279,-30.99788,5.313649,-34.179139
3.504279,-30.94575,5.273979,-34.268526
3.505279,-30.914471,5.234309,-34.357914
3.506279,-30.883193,5.194638,-34.447302
3.507279,-30.862341,5.168191,-34.536689
3.508279,-30.831063,5.148356,-34.626077
3.509279,-30.810211,5.141744,-34.715464
3.510279,-30.810211,5.135133,-34.89424
3.511279,-30.820637,5.135133,-35.117709
3.512279,-30.831063,5.128521,-35.341178
3.513279,-30.831063,5.115298,-35.475259
3.514279,-30.831063,5.095462,-35.60934
3.515279,-30.841489,5.062404,-35.743422
3.516279,-30.862341,5.022733,-35.966891
3.517279,-30.904045,4.996286,-36.19036
3.518279,-30.94575,4.956616,-36.54791
3.519279,-30.99788,4.923557,-36.905461
3.520279,-31.039584,4.883887,-37.218317
3.521279,-31.091715,4.85744,-37.575868
3.522279,-31.133419,4.824381,-37.978112
3.523279,-31.195976,4.784711,-38.42505
3.524279,-31.258532,4.738429,-38.7826
3.525279,-31.341941,4.685535,-39.140151
3.526279,-31.404497,4.62603,-39.542395
3.527279,-31.446201,4.559912,-39.810558
3.528279,-31.487906,4.493795,-39.989333
3.529279,-31.508758,4.427678,-40.212802
3.530279,-31.550462,4.368172,-40.391577
3.531279,-31.602593,4.315278,-40.615046
3.532279,-31.602593,4.268996,-40.883209
3.533279,-31.623445,4.229326,-41.151372
3.534279,-31.623445,4.176432,-41.464229
3.535279,-31.623445,4.136761,-41.687698
3.536279,-31.602593,4.090479,-41.95586
3.537279,-31.58174,4.050809,-42.268717
3.538279,-31.571314,3.991303,-42.53688
3.539279,-31.560888,3.93841,-42.715655
3.540279,-31.508758,3.892127,-42.849736
3.541279,-31.435775,3.839234,-43.073205
3.542279,-31.352367,3.792951,-43.296674
3.543279,-31.300236,3.759893,-43.47545
3.544279,-31.268958,3.733446,-43.743613
3.545279,-31.248106,3.706999,-44.101163
3.546279,-31.227254,3.687164,-44.41402
3.547279,-31.195976,3.660717,-44.816264
3.548279,-31.133419,3.627658,-45.12912
3.549279,-31.112567,3.5946,-45.352589
3.550279,-31.070863,3.554929,-45.531365
3.551279,-31.05001,3.515259,-45.665446
3.552279,-31.029158,3.455753,-45.799527
3.553279,-31.008306,3.402859,-45.933609
3.554279,-30.99788,3.343354,-46.022996
3.555279,-30.966602,3.297072,-46.112384
3.556279,-30.935324,3.25079,-46.291159
3.557279,-30.935324,3.197896,-46.469934
3.558279,-30.977028,3.13839,-46.604016
3.559279,-31.008306,3.078885,-46.827485
3.560279,-30.99788,3.006156,-47.050954
3.561279,-30.977028,2.933426,-47.185035
3.562279,-30.94575,2.860697,-47.274423
3.563279,-30.935324,2.787968,-47.363811
3.564279,-30.924897,2.721851,-47.408504
3.565279,-30.94575,2.655734,-47.542586
3.566279,-30.94575,2.583005,-47.721361
3.567279,-30.977028,2.516887,-47.94483
3.568279,-30.99788,2.457382,-48.168299
3.569279,-31.008306,2.4111,-48.391768
3.570279,-31.029158,2.364818,-48.525849
3.571279,-31.05001,2.325147,-48.659931
3.572279,-31.091715,2.285477,-48.794012
3.573279,-31.143845,2.232583,-48.8834
3.574279,-31.164697,2.179689,-48.972787
3.575279,-31.143845,2.146631,-49.062175
3.576279,-31.154271,2.120184,-49.017481
3.577279,-31.185549,2.100348,-48.972787
3.578279,-31.206402,2.073902,-49.017481
3.579279,-31.23768,2.040843,-49.062175
3.580279,-31.258532,2.007784,-49.106869
3.581279,-31.268958,1.968114,-49.151563
3.582279,-31.258532,1.948279,-49.151563
3.583279,-31.279384,1.935055,-49.196256
3.584279,-31.258532,1.91522,-49.196256
3.585279,-31.23768,1.888773,-49.24095
3.586279,-31.258532,1.862326,-49.285644
3.587279,-31.279384,1.829267,-49.375032
3.588279,-31.268958,1.789597,-49.464419
3.589279,-31.248106,1.749927,-49.553807
3.590279,-31.195976,1.716868,-49.687888
3.591279,-31.175123,1.683809,-49.82197
3.592279,-31.206402,1.637527,-50.000745
3.593279,-31.216828,1.57141,-50.224214
3.594279,-31.227254,1.498681,-50.492377
3.595279,-31.258532,1.425952,-50.76054
3.596279,-31.279384,1.359835,-51.028702
3.597279,-31.300236,1.287106,-51.341559
3.598279,-31.331515,1.214377,-51.654416
3.599279,-31.373219,1.115201,-51.967272
3.600279,-31.394071,1.009413,-52.324823
3.601279,-31.446201,0.910237,-52.682373
3.602279,-31.498332,0.824284,-52.99523
3.603279,-31.498332,0.73172,-53.308086
3.604279,-31.498332,0.645768,-53.665637
3.605279,-31.519184,0.566427,-54.067881
3.606279,-31.52961,0.487086,-54.514819
3.607279,-31.571314,0.420969,-54.917063
3.608279,-31.58174,0.368075,-55.364001
3.609279,-31.550462,0.315181,-55.766245
3.610279,-31.508758,0.275511,-56.16849
3.611279,-31.467054,0.242452,-56.52604
3.612279,-31.414923,0.209394,-56.838897
3.613279,-31.341941,0.169723,-57.196447
3.614279,-31.268958,0.136664,-57.509304
3.615279,-31.195976,0.116829,-57.866854
3.616279,-31.133419,0.103606,-58.269098
3.617279,-31.060437,0.090382,-58.537261
3.618279,-30.977028,0.077159,-58.850118
3.619279,-30.883193,0.0441,-59.162974
3.640416,-30.810211,0.011042,-59.520525
3.641416,-30.747654,-0.022017,-59.833382
3.642416,-30.674672,-0.061687,-60.101544
3.643416,-30.622541,-0.114581,-60.325013
3.644416,-30.559985,-0.180699,-60.548482
3.645416,-30.539133,-0.260039,-60.727258
3.646416,-30.528706,-0.332768,-60.906033
3.647416,-30.528706,-0.412109,-61.129502
3.648416,-30.528706,-0.498062,-61.352971
3.649416,-30.528706,-0.577402,-61.621134
3.650416,-30.559985,-0.663355,-61.844603
3.651416,-30.601689,-0.755919,-62.157459
3.652416,-30.643393,-0.861707,-62.470316
3.653416,-30.664245,-0.960883,-62.693785
3.654416,-30.695524,-1.053447,-62.961948
3.655416,-30.726802,-1.152623,-63.140723
3.656416,-30.778932,-1.238575,-63.319498
3.657416,-30.841489,-1.311305,-63.45358
3.658416,-30.893619,-1.390645,-63.587661
3.659416,-30.966602,-1.469986,-63.766436
3.660416,-31.018732,-1.536103,-63.945211
3.661416,-31.070863,-1.595609,-64.16868
3.662416,-31.102141,-1.648503,-64.436843
3.663416,-31.133419,-1.701397,-64.7497
3.664416,-31.164697,-1.747679,-65.062556
3.665416,-31.195976,-1.787349,-65.375413
3.666416,-31.227254,-1.827019,-65.643576
3.667416,-31.23768,-1.853466,-65.911739
3.668416,-31.216828,-1.879913,-66.04582
3.669416,-31.195976,-1.893137,-66.135208
3.670416,-31.206402,-1.90636,-66.403371
3.671416,-31.227254,-1.919584,-66.671533
3.672416,-31.23768,-1.932807,-66.98439
3.673416,-31.23768,-1.952642,-67.34194
3.674416,-31.216828,-1.985701,-67.744185
3.675416,-31.195976,-2.012148,-68.191123
3.676416,-31.164697,-2.031983,-68.638061
3.677416,-31.154271,-2.051818,-69.084999
3.678416,-31.143845,-2.078265,-69.487243
3.679416,-31.133419,-2.0981,-69.844793
3.680416,-31.122993,-2.124547,-70.15765
3.681416,-31.112567,-2.157606,-70.425813
3.682416,-31.091715,-2.190665,-70.693976
3.683416,-31.060437,-2.223723,-70.962138
3.684416,-31.05001,-2.25017,-71.274995
3.685416,-31.060437,-2.263394,-71.632545
3.686416,-31.081289,-2.296452,-71.990096
3.687416,-31.060437,-2.342734,-72.168871
3.688416,-31.018732,-2.395628,-72.39234
3.689416,-30.99788,-2.435299,-72.660503
3.690416,-30.977028,-2.474969,-72.883972
3.691416,-30.966602,-2.521251,-73.107441
3.692416,-30.956176,-2.580757,-73.286216
3.693416,-30.94575,-2.640262,-73.420298
3.694416,-30.924897,-2.712991,-73.599073
3.695416,-30.904045,-2.779109,-73.777848
3.696416,-30.883193,-2.858449,-74.001317
3.697416,-30.851915,-2.931178,-74.224786
3.698416,-30.820637,-2.997296,-74.448255
3.699416,-30.810211,-3.070025,-74.716418
3.700416,-30.820637,-3.162589,-74.984581
3.701416,-30.810211,-3.261765,-75.20805
3.702416,-30.810211,-3.380776,-75.431519
3.703416,-30.799785,-3.493176,-75.654988
3.704416,-30.831063,-3.58574,-75.92315
3.705416,-30.872767,-3.678304,-76.191313
3.706416,-30.893619,-3.784092,-76.414782
3.707416,-30.914471,-3.870044,-76.682945
3.708416,-30.935324,-3.942773,-76.906414
3.709416,-30.956176,-4.002279,-77.174577
3.710416,-30.966602,-4.055173,-77.398046
3.711416,-30.966602,-4.094843,-77.576821
3.712416,-30.977028,-4.141125,-77.755596
3.713416,-30.977028,-4.180796,-77.844984
3.714416,-30.99788,-4.227078,-77.979065
3.715416,-31.008306,-4.279972,-78.113147
3.716416,-31.008306,-4.332865,-78.247228
3.717416,-30.977028,-4.352701,-78.426003
3.718416,-30.956176,-4.379147,-78.604779
3.719416,-30.914471,-4.392371,-78.828248
3.720416,-30.862341,-4.398983,-79.09641
3.721416,-30.778932,-4.42543,-79.409267
3.722416,-30.695524,-4.445265,-79.67743
3.723416,-30.622541,-4.4651,-79.990287
3.724416,-30.539133,-4.498159,-80.213756
3.725416,-30.455724,-4.537829,-80.437225
3.726416,-30.372315,-4.577499,-80.616
3.727416,-30.309759,-4.637005,-80.884163
3.728416,-30.257628,-4.683287,-81.197019
3.729416,-30.17422,-4.722957,-81.599263
3.730416,-30.101237,-4.775851,-82.090895
3.731416,-30.017829,-4.822133,-82.49314
3.732416,-29.965698,-4.861804,-82.895384
3.733416,-29.913568,-4.894862,-83.297628
3.734416,-29.892716,-4.947756,-83.655178
3.735416,-29.892716,-5.00065,-84.012729
3.736416,-29.913568,-5.053544,-84.280892
3.737416,-29.955272,-5.106438,-84.504361
3.738416,-30.017829,-5.139496,-84.683136
3.739416,-30.069959,-5.172555,-84.817217
3.740416,-30.122089,-5.199002,-84.906605
3.741416,-30.184646,-5.238672,-85.08538
3.742416,-30.236776,-5.271731,-85.264155
3.743416,-30.299333,-5.30479,-85.398237
3.744416,-30.351463,-5.331237,-85.487624
3.745416,-30.424446,-5.384131,-85.487624
3.746416,-30.528706,-5.430413,-85.353543
3.747416,-30.643393,-5.470083,-85.174768
3.748416,-30.75808,-5.509753,-85.08538
3.749416,-30.831063,-5.556036,-85.040686
3.750416,-30.893619,-5.602318,-84.861911
3.751416,-30.966602,-5.641988,-84.683136
3.752416,-30.99788,-5.681658,-84.593748
3.753416,-31.018732,-5.727941,-84.593748
3.754416,-31.039584,-5.780834,-84.593748
3.755416,-31.039584,-5.84034,-84.593748
3.756416,-31.060437,-5.899846,-84.683136
3.757416,-31.091715,-5.965963,-84.772523
3.758416,-31.122993,-6.025468,-84.861911
3.759416,-31.175123,-6.078362,-84.951299
3.760416,-31.206402,-6.131256,-85.130074
3.761416,-31.23768,-6.177538,-85.308849
3.762416,-31.23768,-6.217209,-85.577012
3.763416,-31.227254,-6.276714,-85.934562
3.764416,-31.206402,-6.329608,-86.336807
3.765416,-31.175123,-6.389114,-86.694357
3.766416,-31.164697,-6.442007,-87.007214
3.767416,-31.175123,-6.494901,-87.498845
3.768416,-31.154271,-6.554407,-87.990477
3.769416,-31.164697,-6.607301,-88.348028
3.770416,-31.175123,-6.646971,-88.705578
3.771416,-31.164697,-6.673418,-89.063129
3.772416,-31.164697,-6.699865,-89.420679
3.773416,-31.154271,-6.732924,-89.733536
3.774416,-31.133419,-6.75937,-90.091086
3.775416,-31.122993,-6.772594,-90.359249
3.776416,-31.091715,-6.799041,-90.672105
3.777416,-31.060437,-6.8321,-90.940268
3.778416,-31.029158,-6.865158,-91.208431
3.779416,-30.99788,-6.884993,-91.476594
3.780416,-30.966602,-6.884993,-91.655369
3.781416,-30.935324,-6.884993,-91.744757
3.782416,-30.924897,-6.87177,-91.834144
3.783416,-30.914471,-6.858546,-91.923532
3.784416,-30.883193,-6.845323,-91.878838
3.785416,-30.862341,-6.825488,-91.834144
3.786416,-30.831063,-6.812264,-91.878838
3.787416,-30.789358,-6.812264,-91.878838
3.788416,-30.75808,-6.825488,-91.923532
3.789416,-30.737228,-6.845323,-92.012919
3.790416,-30.716376,-6.858546,-92.102307
3.791416,-30.695524,-6.87177,-92.147001
3.792416,-30.653819,-6.898217,-92.281082
3.793416,-30.632967,-6.924664,-92.325776
3.794416,-30.643393,-6.944499,-92.415164
3.795416,-30.653819,-6.970946,-92.549245
3.796416,-30.685098,-7.010616,-92.638633
3.797416,-30.70595,-7.06351,-92.772714
3.798416,-30.716376,-7.109792,-92.996183
3.799416,-30.70595,-7.175909,-93.219652
3.800416,-30.70595,-7.248639,-93.443121
3.801416,-30.726802,-7.321368,-93.755978
3.802416,-30.747654,-7.394097,-94.113528
3.803416,-30.75808,-7.460214,-94.426385
3.804416,-30.799785,-7.519719,-94.739241
3.805416,-30.841489,-7.572613,-94.96271
3.806416,-30.851915,-7.618895,-95.141486
3.807416,-30.862341,-7.671789,-95.364955
3.808416,-30.872767,-7.724683,-95.588424
3.809416,-30.893619,-7.770965,-95.767199
3.810416,-30.904045,-7.804024,-95.990668
3.811416,-30.883193,-7.843694,-96.124749
3.812416,-30.872767,-7.876753,-96.214137
3.813416,-30.851915,-7.896588,-96.303525
3.814416,-30.841489,-7.916423,-96.437606
3.815416,-30.851915,-7.956094,-96.526994
3.816416,-30.872767,-7.982541,-96.661075
3.817416,-30.883193,-8.002376,-96.83985
3.818416,-30.883193,-8.028823,-96.929238
3.819416,-30.893619,-8.05527,-96.929238
3.820416,-30.914471,-8.081717,-96.83985
3.821416,-30.893619,-8.101552,-96.750463
3.822416,-30.872767,-8.127999,-96.750463
3.823416,-30.883193,-8.161057,-96.705769
3.824416,-30.893619,-8.180893,-96.571687
3.825416,-30.914471,-8.194116,-96.437606
3.826416,-30.94575,-8.213951,-96.303525
3.827416,-30.977028,-8.240398,-96.169443
3.828416,-31.018732,-8.260233,-96.124749
3.829416,-31.039584,-8.280068,-96.124749
3.830416,-31.060437,-8.313127,-96.124749
3.831416,-31.091715,-8.332962,-96.080056
3.832416,-31.112567,-8.339574,-96.035362
3.833416,-31.133419,-8.346186,-95.945974
3.834416,-31.154271,-8.346186,-95.811893
3.835416,-31.164697,-8.339574,-95.767199
3.836416,-31.175123,-8.339574,-95.767199
3.837416,-31.206402,-8.332962,-95.90128
3.838416,-31.28981,-8.346186,-96.035362
3.839416,-31.373219,-8.352798,-96.124749
3.89258,-31.435775,-8.352798,-96.348218
3.89358,-31.487906,-8.366021,-96.616381
3.89458,-31.519184,-8.39908,-96.884544
3.89558,-31.52961,-8.425527,-97.152707
