Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.547081	10.065327	-4.422816	-102.377275
0.548081	9.989490	-4.422816	-102.376752
0.549081	9.913653	-4.414090	-102.385638
0.550081	9.863095	-4.405364	-102.387729
0.551081	9.812537	-4.396637	-102.387729
0.552081	9.799898	-4.405364	-102.381456
0.553081	9.787258	-4.431543	-102.365775
0.554081	9.799898	-4.440269	-102.339638
0.555081	9.812537	-4.448995	-102.311411
0.556081	9.825176	-4.475174	-102.284229
0.557081	9.837816	-4.501353	-102.261229
0.558081	9.863095	-4.536258	-102.241365
0.559081	9.875734	-4.553710	-102.220456
0.560081	9.888374	-4.588615	-102.206865
0.561081	9.951571	-4.614794	-102.189615
0.562081	10.002129	-4.632246	-102.176024
0.563081	10.077966	-4.640973	-102.157728
0.564081	10.153803	-4.640973	-102.144660
0.565081	10.229640	-4.632246	-102.149887
0.566081	10.292837	-4.640973	-102.147797
0.567081	10.343395	-4.649699	-102.147274
0.568081	10.381314	-4.649699	-102.153024
0.569081	10.406593	-4.632246	-102.171319
0.570081	10.431872	-4.597341	-102.201638
0.571081	10.444511	-4.579889	-102.245547
0.572081	10.457151	-4.571163	-102.299911
0.573081	10.469790	-4.553710	-102.356365
0.574081	10.469790	-4.536258	-102.409161
0.575081	10.469790	-4.527531	-102.463525
0.576081	10.469790	-4.536258	-102.525207
0.577081	10.469790	-4.527531	-102.592116
0.578081	10.431872	-4.510079	-102.660594
0.579081	10.393953	-4.510079	-102.726457
0.580081	10.343395	-4.510079	-102.802776
0.581081	10.292837	-4.518805	-102.881185
0.582081	10.242279	-4.527531	-102.946526
0.583081	10.204361	-4.518805	-103.013436
0.584081	10.166443	-4.501353	-103.081390
0.585081	10.153803	-4.492626	-103.145686
0.586081	10.141164	-4.492626	-103.195345
0.587081	10.128524	-4.510079	-103.236641
0.588081	10.115885	-4.510079	-103.274800
0.589081	10.103245	-4.501353	-103.301982
0.590081	10.090606	-4.492626	-103.325505
0.591081	10.103245	-4.492626	-103.345891
0.592081	10.115885	-4.475174	-103.359482
0.593081	10.128524	-4.440269	-103.366278
0.594081	10.141164	-4.414090	-103.364187
0.595081	10.166443	-4.396637	-103.360528
0.596081	10.191722	-4.361732	-103.354778
0.597081	10.217000	-4.318101	-103.342755
0.598081	10.242279	-4.283196	-103.322891
0.599081	10.267558	-4.239565	-103.300414
0.600081	10.305477	-4.213386	-103.276891
0.601081	10.343395	-4.204660	-103.253368
0.602081	10.368674	-4.204660	-103.225664
0.603081	10.393953	-4.213386	-103.202663
0.604081	10.419232	-4.213386	-103.184368
0.605081	10.457151	-4.222112	-103.159800
0.606081	10.495069	-4.230839	-103.139413
0.607081	10.532988	-4.239565	-103.120595
0.608081	10.558267	-4.239565	-103.105959
0.609081	10.570906	-4.248291	-103.090277
0.610081	10.583546	-4.274470	-103.074072
0.611081	10.596185	-4.300649	-103.058913
0.612081	10.608824	-4.335554	-103.041663
0.613081	10.621464	-4.387911	-103.027027
0.614081	10.634103	-4.448995	-103.006117
0.615081	10.646743	-4.492626	-102.989913
0.616081	10.659382	-4.544984	-102.979981
0.617081	10.646743	-4.579889	-102.970572
0.618081	10.634103	-4.606068	-102.958549
0.619081	10.621464	-4.632246	-102.950708
0.620081	10.596185	-4.649699	-102.941822
0.621081	10.570906	-4.667151	-102.927185
0.622081	10.520348	-4.693330	-102.915163
0.623081	10.469790	-4.719509	-102.895822
0.624081	10.419232	-4.736962	-102.876481
0.625081	10.368674	-4.745688	-102.854526
0.626081	10.343395	-4.754414	-102.843026
0.627081	10.318116	-4.754414	-102.829435
0.628081	10.292837	-4.754414	-102.817412
0.629081	10.267558	-4.745688	-102.800685
0.630081	10.242279	-4.728235	-102.779776
0.631081	10.217000	-4.710783	-102.767753
0.632081	10.191722	-4.702056	-102.753117
0.633081	10.166443	-4.684604	-102.733253
0.634081	10.166443	-4.684604	-102.712866
0.635081	10.166443	-4.675878	-102.694048
0.636081	10.166443	-4.649699	-102.671571
0.637081	10.191722	-4.614794	-102.652230
0.638081	10.229640	-4.571163	-102.637594
0.639081	10.280198	-4.510079	-102.620866
0.640081	10.330756	-4.448995	-102.611457
0.641081	10.381314	-4.405364	-102.597343
0.642081	10.431872	-4.370459	-102.584798
0.643081	10.469790	-4.335554	-102.560752
0.644081	10.507709	-4.291922	-102.541934
0.645081	10.532988	-4.248291	-102.522593
0.646081	10.545627	-4.195934	-102.514230
0.647081	10.558267	-4.134850	-102.513707
0.648081	10.570906	-4.082492	-102.505866
0.649081	10.596185	-4.030135	-102.503775
0.650081	10.621464	-4.003956	-102.509525
0.651081	10.634103	-3.960325	-102.522070
0.652081	10.646743	-3.925420	-102.539843
0.653081	10.659382	-3.890515	-102.563366
0.693732	10.659382	-3.873062	-102.587412
0.694732	10.646743	-3.864336	-102.607798
0.695732	10.634103	-3.864336	-102.636025
0.696732	10.621464	-3.864336	-102.665821
0.697732	10.596185	-3.846883	-102.702935
0.698732	10.570906	-3.829431	-102.743707
0.699732	10.545627	-3.820704	-102.787617
0.700732	10.520348	-3.820704	-102.828390
0.701732	10.520348	-3.820704	-102.867072
0.702732	10.545627	-3.829431	-102.902617
0.703732	10.570906	-3.846883	-102.933981
0.704732	10.596185	-3.846883	-102.975276
0.705732	10.608824	-3.855610	-103.013436
0.706732	10.621464	-3.846883	-103.046890
0.707732	10.634103	-3.855610	-103.070936
0.708732	10.659382	-3.864336	-103.090799
0.709732	10.684661	-3.881788	-103.109095
0.710732	10.709940	-3.881788	-103.127913
0.711732	10.709940	-3.881788	-103.150913
0.712732	10.709940	-3.881788	-103.168163
0.713732	10.709940	-3.873062	-103.185936
0.714732	10.735219	-3.873062	-103.202141
