Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.463147	9.506167	3.710376	-45.853554
0.464147	9.506167	3.698783	-45.852509
0.465147	9.506167	3.687191	-45.851463
0.466147	9.530738	3.687191	-45.850418
0.467147	9.555310	3.721968	-45.849373
0.468147	9.579881	3.768338	-45.848850
0.469147	9.592167	3.814707	-45.848327
0.470147	9.604452	3.837892	-45.847804
0.471147	9.616738	3.861077	-45.847804
0.472147	9.653595	3.872669	-45.848327
0.473147	9.678166	3.895854	-45.849373
0.474147	9.727309	3.907446	-45.850418
0.475147	9.801023	3.930631	-45.852509
0.476147	9.862452	3.988593	-45.854600
0.477147	9.923880	4.081332	-45.856691
0.478147	9.985308	4.185664	-45.858782
0.479147	10.046737	4.301588	-45.862441
0.480147	10.095879	4.405919	-45.866623
0.481147	10.145022	4.498658	-45.870804
0.482147	10.194165	4.591397	-45.874986
0.483147	10.231022	4.684136	-45.879168
0.484147	10.267879	4.776876	-45.883350
0.485147	10.317022	4.858022	-45.886486
0.486147	10.366164	4.939169	-45.889623
0.487147	10.415307	5.031908	-45.892759
0.488147	10.464450	5.136240	-45.894850
0.489147	10.501307	5.240571	-45.895895
0.490147	10.538164	5.333310	-45.895895
0.491147	10.562735	5.449234	-45.895895
0.492147	10.575021	5.541973	-45.895373
0.493147	10.587307	5.599935	-45.894850
0.494147	10.599592	5.646305	-45.894327
0.495147	10.599592	5.681082	-45.893804
0.496147	10.599592	5.692674	-45.892236
0.497147	10.599592	5.692674	-45.889623
0.498147	10.599592	5.692674	-45.887009
0.499147	10.599592	5.692674	-45.884395
0.500147	10.599592	5.669489	-45.881782
0.501147	10.599592	5.623120	-45.879168
0.502147	10.575021	5.576750	-45.877077
0.503147	10.550450	5.530381	-45.874986
0.504147	10.525878	5.507196	-45.872895
0.505147	10.501307	5.484011	-45.871327
0.506147	10.476736	5.460826	-45.870282
0.507147	10.452164	5.426049	-45.869759
0.508147	10.427593	5.391272	-45.869236
0.509147	10.403021	5.379680	-45.868713
0.510147	10.378450	5.368087	-45.868191
0.511147	10.353879	5.356495	-45.867668
0.512147	10.341593	5.333310	-45.867145
0.513147	10.329307	5.310125	-45.866100
0.514147	10.317022	5.286941	-45.865577
0.515147	10.304736	5.263756	-45.865054
0.516147	10.292450	5.240571	-45.864532
0.517147	10.280165	5.228979	-45.864009
0.518147	10.267879	5.240571	-45.863486
0.519147	10.267879	5.240571	-45.862963
0.520147	10.267879	5.252163	-45.862441
0.521147	10.267879	5.217386	-45.861395
0.522147	10.267879	5.136240	-45.860350
0.523147	10.267879	5.066685	-45.859304
0.524147	10.267879	5.008723	-45.858259
0.525147	10.267879	4.939169	-45.857213
0.526147	10.267879	4.858022	-45.856168
0.527147	10.267879	4.788468	-45.855123
0.528147	10.267879	4.718914	-45.854077
0.529147	10.280165	4.660952	-45.853032
0.530147	10.280165	4.626174	-45.851986
0.531147	10.280165	4.602990	-45.850941
0.532147	10.267879	4.579805	-45.849895
0.533147	10.243308	4.568213	-45.848850
0.534147	10.206451	4.545028	-45.847804
